"Year","District","Electorate","ColNames","Votes","Percentage"
1988,"Jaffna","Manipay","Total No of Valid Votes",12586,93.39
1988,"Jaffna","Manipay","No of Rejected Votes",891,6.61
1988,"Jaffna","Manipay","Total No of Votes Polled",13477,23.11
1988,"Jaffna","Manipay","No of Registered Electors",58320,NA
1988,"Jaffna","Kopay","Mr.Ranasinghe Premadasa",2493,19.71
1988,"Jaffna","Kopay","Mrs.Sirimavo Ratwatte Dias Bandaranaike",5833,46.11
1988,"Jaffna","Kopay","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",4325,34.19
1988,"Jaffna","Kopay","Total No of Valid Votes",12651,94.52
1988,"Jaffna","Kopay","No of Rejected Votes",733,5.48
1988,"Jaffna","Kopay","Total No of Votes Polled",13384,23.71
1988,"Jaffna","Kopay","No of Registered Electors",56450,NA
1988,"Jaffna","Udupiddy","Mr.Ranasinghe Premadasa",1662,20.31
1988,"Jaffna","Udupiddy","Mrs.Sirimavo Ratwatte Dias Bandaranaike",3400,41.55
1988,"Jaffna","Udupiddy","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",3120,38.13
1988,"Jaffna","Udupiddy","Total No of Valid Votes",8182,96.43
1988,"Jaffna","Udupiddy","No of Rejected Votes",303,3.57
1988,"Jaffna","Udupiddy","Total No of Votes Polled",8485,16.29
1988,"Jaffna","Udupiddy","No of Registered Electors",52084,NA
1988,"Jaffna","Point-Pedro","Mr.Ranasinghe Premadasa",2620,27.72
1988,"Jaffna","Point-Pedro","Mrs.Sirimavo Ratwatte Dias Bandaranaike",3921,41.49
1988,"Jaffna","Point-Pedro","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",2910,30.79
1988,"Jaffna","Point-Pedro","Total No of Valid Votes",9451,92.45
1988,"Jaffna","Point-Pedro","No of Rejected Votes",772,7.55
1988,"Jaffna","Point-Pedro","Total No of Votes Polled",10223,25.45
1988,"Jaffna","Point-Pedro","No of Registered Electors",40175,NA
1988,"Jaffna","Chavakachcheri","Mr.Ranasinghe Premadasa",2300,22.94
1988,"Jaffna","Chavakachcheri","Mrs.Sirimavo Ratwatte Dias Bandaranaike",3704,36.94
1988,"Jaffna","Chavakachcheri","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",4023,40.12
1988,"Jaffna","Chavakachcheri","Total No of Valid Votes",10027,90.64
1988,"Jaffna","Chavakachcheri","No of Rejected Votes",1035,9.36
1988,"Jaffna","Chavakachcheri","Total No of Votes Polled",11062,21.44
1988,"Jaffna","Chavakachcheri","No of Registered Electors",51595,NA
1988,"Jaffna","Nallur","Mr.Ranasinghe Premadasa",2000,24.14
1988,"Jaffna","Nallur","Mrs.Sirimavo Ratwatte Dias Bandaranaike",3362,40.57
1988,"Jaffna","Nallur","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",2924,35.29
1988,"Jaffna","Nallur","Total No of Valid Votes",8286,94.5
1988,"Jaffna","Nallur","No of Rejected Votes",482,5.5
1988,"Jaffna","Nallur","Total No of Votes Polled",8768,14.16
1988,"Jaffna","Nallur","No of Registered Electors",61936,NA
1988,"Jaffna","Jaffna","Mr.Ranasinghe Premadasa",3475,32.67
1988,"Jaffna","Jaffna","Mrs.Sirimavo Ratwatte Dias Bandaranaike",3546,33.34
1988,"Jaffna","Jaffna","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",3616,33.99
1988,"Jaffna","Jaffna","Total No of Valid Votes",10637,95.69
1988,"Jaffna","Jaffna","No of Rejected Votes",479,4.31
1988,"Jaffna","Jaffna","Total No of Votes Polled",11116,22.58
1988,"Jaffna","Jaffna","No of Registered Electors",49229,NA
1988,"Jaffna","Kilinochchi","Mr.Ranasinghe Premadasa",3793,36.29
1988,"Jaffna","Kilinochchi","Mrs.Sirimavo Ratwatte Dias Bandaranaike",4064,38.88
1988,"Jaffna","Kilinochchi","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",2596,24.83
1988,"Jaffna","Kilinochchi","Total No of Valid Votes",10453,96.51
1988,"Jaffna","Kilinochchi","No of Rejected Votes",378,3.49
1988,"Jaffna","Kilinochchi","Total No of Votes Polled",10831,20.21
1988,"Jaffna","Kilinochchi","No of Registered Electors",53604,NA
1988,"Jaffna","Postal District Votes","Mr.Ranasinghe Premadasa",0,0
1988,"Jaffna","Postal District Votes","Mrs.Sirimavo Ratwatte Dias Bandaranaike",0,0
1988,"Jaffna","Postal District Votes","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",0,0
1988,"Jaffna","Postal District Votes","Total No of Valid Votes",0,0
1988,"Jaffna","Postal District Votes","No of Rejected Votes",0,0
1988,"Jaffna","Postal District Votes","Total No of Votes Polled",0,NA
1988,"Jaffna","Final District Results","Mr.Ranasinghe Premadasa",33650,28.03
1988,"Jaffna","Final District Results","Mrs.Sirimavo Ratwatte Dias Bandaranaike",44197,36.82
1988,"Jaffna","Final District Results","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",42198,35.15
1988,"Jaffna","Final District Results","Total No of Valid Votes",120045,98.2
1988,"Jaffna","Final District Results","No of Rejected Votes",8517,6.62
1988,"Jaffna","Final District Results","Total No of Votes Polled",128562,21.72
1988,"Jaffna","Final District Results","No of Registered Electors",591782,NA
1988,"Vanni","Mannar","Mr.Ranasinghe Premadasa",4500,64.6
1988,"Vanni","Mannar","Mrs.Sirimavo Ratwatte Dias Bandaranaike",1431,20.54
1988,"Vanni","Mannar","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",1035,14.86
1988,"Vanni","Mannar","Total No of Valid Votes",6966,14.8
1988,"Vanni","Mannar","No of Rejected Votes",149,2.09
1988,"Vanni","Mannar","Total No of Votes Polled",7115,15.12
1988,"Vanni","Mannar","No of Registered Electors",47060,NA
1988,"Vanni","Vavuniya","Mr.Ranasinghe Premadasa",2982,48.51
1988,"Vanni","Vavuniya","Mrs.Sirimavo Ratwatte Dias Bandaranaike",1819,29.59
1988,"Vanni","Vavuniya","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",1346,21.9
1988,"Vanni","Vavuniya","Total No of Valid Votes",6147,11.38
1988,"Vanni","Vavuniya","No of Rejected Votes",230,3.61
1988,"Vanni","Vavuniya","Total No of Votes Polled",6377,11.8
1988,"Vanni","Vavuniya","No of Registered Electors",54039,NA
1988,"Vanni","Mullaitivu","Mr.Ranasinghe Premadasa",3098,52.9
1988,"Vanni","Mullaitivu","Mrs.Sirimavo Ratwatte Dias Bandaranaike",1639,27.99
1988,"Vanni","Mullaitivu","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",1119,19.11
1988,"Vanni","Mullaitivu","Total No of Valid Votes",5856,14.07
1988,"Vanni","Mullaitivu","No of Rejected Votes",329,5.32
1988,"Vanni","Mullaitivu","Total No of Votes Polled",6185,14.86
1988,"Vanni","Mullaitivu","No of Registered Electors",41624,NA
1988,"Vanni","Postal District Votes","Mr.Ranasinghe Premadasa",0,0
1988,"Vanni","Postal District Votes","Mrs.Sirimavo Ratwatte Dias Bandaranaike",0,0
1988,"Vanni","Postal District Votes","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",0,0
1988,"Vanni","Postal District Votes","Total No of Valid Votes",0,0
1988,"Vanni","Postal District Votes","No of Rejected Votes",0,0
1988,"Vanni","Postal District Votes","Total No of Votes Polled",0,NA
1988,"Vanni","Final District Results","Mr.Ranasinghe Premadasa",10580,55.78
1988,"Vanni","Final District Results","Mrs.Sirimavo Ratwatte Dias Bandaranaike",4889,25.77
1988,"Vanni","Final District Results","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",3500,18.45
1988,"Vanni","Final District Results","Total No of Valid Votes",18969,13.29
1988,"Vanni","Final District Results","No of Rejected Votes",708,3.6
1988,"Vanni","Final District Results","Total No of Votes Polled",19677,13.79
1988,"Vanni","Final District Results","No of Registered Electors",142723,NA
1988,"Batticoloa","Kalkuda","Mr.Ranasinghe Premadasa",15289,46.61
1988,"Batticoloa","Kalkuda","Mrs.Sirimavo Ratwatte Dias Bandaranaike",8375,25.53
1988,"Batticoloa","Kalkuda","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",9135,27.85
1988,"Batticoloa","Kalkuda","Total No of Valid Votes",32799,96.82
1988,"Batticoloa","Kalkuda","No of Rejected Votes",1079,3.18
1988,"Batticoloa","Kalkuda","Total No of Votes Polled",33878,57.01
1988,"Batticoloa","Kalkuda","No of Registered Electors",59421,NA
1988,"Batticoloa","Batticaloa","Mr.Ranasinghe Premadasa",29976,56.04
1988,"Batticoloa","Batticaloa","Mrs.Sirimavo Ratwatte Dias Bandaranaike",8547,15.98
1988,"Batticoloa","Batticaloa","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",14972,27.99
1988,"Batticoloa","Batticaloa","Total No of Valid Votes",53495,96.92
1988,"Batticoloa","Batticaloa","No of Rejected Votes",1702,3.08
1988,"Batticoloa","Batticaloa","Total No of Votes Polled",55197,55.35
1988,"Batticoloa","Batticaloa","No of Registered Electors",99717,NA
1988,"Batticoloa","Paddiruppu","Mr.Ranasinghe Premadasa",16227,47.4
1988,"Batticoloa","Paddiruppu","Mrs.Sirimavo Ratwatte Dias Bandaranaike",4031,11.77
1988,"Batticoloa","Paddiruppu","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",13977,40.83
1988,"Batticoloa","Paddiruppu","Total No of Valid Votes",34235,93.52
1988,"Batticoloa","Paddiruppu","No of Rejected Votes",2373,6.48
1988,"Batticoloa","Paddiruppu","Total No of Votes Polled",36608,64.85
1988,"Batticoloa","Paddiruppu","No of Registered Electors",56447,NA
1988,"Batticoloa","Postal District Votes","Mr.Ranasinghe Premadasa",165,42.42
1988,"Batticoloa","Postal District Votes","Mrs.Sirimavo Ratwatte Dias Bandaranaike",65,16.71
1988,"Batticoloa","Postal District Votes","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",159,40.87
1988,"Batticoloa","Postal District Votes","Total No of Valid Votes",389,97.74
1988,"Batticoloa","Postal District Votes","No of Rejected Votes",9,2.26
1988,"Batticoloa","Postal District Votes","Total No of Votes Polled",398,NA
1988,"Batticoloa","Final District Results","Mr.Ranasinghe Premadasa",61657,50.99
1988,"Batticoloa","Final District Results","Mrs.Sirimavo Ratwatte Dias Bandaranaike",21018,17.38
1988,"Batticoloa","Final District Results","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",38243,31.63
1988,"Batticoloa","Final District Results","Total No of Valid Votes",120918,95.91
1988,"Batticoloa","Final District Results","No of Rejected Votes",5163,4.09
1988,"Batticoloa","Final District Results","Total No of Votes Polled",126081,58.48
1988,"Batticoloa","Final District Results","No of Registered Electors",215585,NA
1988,"Digamadulla","Ampara","Mr.Ranasinghe Premadasa",34251,50.37
1988,"Digamadulla","Ampara","Mrs.Sirimavo Ratwatte Dias Bandaranaike",32915,48.4
1988,"Digamadulla","Ampara","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",839,1.23
1988,"Digamadulla","Ampara","Total No of Valid Votes",68005,98.79
1988,"Digamadulla","Ampara","No of Rejected Votes",831,1.21
1988,"Digamadulla","Ampara","Total No of Votes Polled",68836,73.18
1988,"Digamadulla","Ampara","No of Registered Electors",94068,NA
1988,"Digamadulla","Sammanthurai","Mr.Ranasinghe Premadasa",17866,53.77
1988,"Digamadulla","Sammanthurai","Mrs.Sirimavo Ratwatte Dias Bandaranaike",12983,39.07
1988,"Digamadulla","Sammanthurai","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",2378,7.16
1988,"Digamadulla","Sammanthurai","Total No of Valid Votes",33227,97.49
1988,"Digamadulla","Sammanthurai","No of Rejected Votes",857,2.51
1988,"Digamadulla","Sammanthurai","Total No of Votes Polled",34084,76.1
1988,"Digamadulla","Sammanthurai","No of Registered Electors",44790,NA
1988,"Digamadulla","Kalmunai","Mr.Ranasinghe Premadasa",18746,62.03
1988,"Digamadulla","Kalmunai","Mrs.Sirimavo Ratwatte Dias Bandaranaike",9708,32.12
1988,"Digamadulla","Kalmunai","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",1766,5.84
1988,"Digamadulla","Kalmunai","Total No of Valid Votes",30220,98.14
1988,"Digamadulla","Kalmunai","No of Rejected Votes",573,1.86
1988,"Digamadulla","Kalmunai","Total No of Votes Polled",30793,69.86
1988,"Digamadulla","Kalmunai","No of Registered Electors",44077,NA
1988,"Digamadulla","Pottuvil","Mr.Ranasinghe Premadasa",25262,43.67
1988,"Digamadulla","Pottuvil","Mrs.Sirimavo Ratwatte Dias Bandaranaike",27239,47.09
1988,"Digamadulla","Pottuvil","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",5345,9.24
1988,"Digamadulla","Pottuvil","Total No of Valid Votes",57846,97.43
1988,"Digamadulla","Pottuvil","No of Rejected Votes",1524,2.57
1988,"Digamadulla","Pottuvil","Total No of Votes Polled",59370,71.67
1988,"Digamadulla","Pottuvil","No of Registered Electors",82833,NA
1988,"Digamadulla","Postal District Votes","Mr.Ranasinghe Premadasa",295,48.28
1988,"Digamadulla","Postal District Votes","Mrs.Sirimavo Ratwatte Dias Bandaranaike",292,47.79
1988,"Digamadulla","Postal District Votes","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",24,3.93
1988,"Digamadulla","Postal District Votes","Total No of Valid Votes",611,97.29
1988,"Digamadulla","Postal District Votes","No of Rejected Votes",17,2.71
1988,"Digamadulla","Postal District Votes","Total No of Votes Polled",628,NA
1988,"Digamadulla","Final District Results","Mr.Ranasinghe Premadasa",96420,50.77
1988,"Digamadulla","Final District Results","Mrs.Sirimavo Ratwatte Dias Bandaranaike",83137,43.78
1988,"Digamadulla","Final District Results","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",10352,5.45
1988,"Digamadulla","Final District Results","Total No of Valid Votes",189909,98.04
1988,"Digamadulla","Final District Results","No of Rejected Votes",3802,1.96
1988,"Digamadulla","Final District Results","Total No of Votes Polled",193711,72.89
1988,"Digamadulla","Final District Results","No of Registered Electors",265768,NA
1988,"Trincomalee","Seruwila","Mr.Ranasinghe Premadasa",12319,47.67
1988,"Trincomalee","Seruwila","Mrs.Sirimavo Ratwatte Dias Bandaranaike",12733,49.27
1988,"Trincomalee","Seruwila","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",789,3.05
1988,"Trincomalee","Seruwila","Total No of Valid Votes",25841,54.18
1988,"Trincomalee","Seruwila","No of Rejected Votes",404,1.54
1988,"Trincomalee","Seruwila","Total No of Votes Polled",26245,55.03
1988,"Trincomalee","Seruwila","No of Registered Electors",47693,NA
1988,"Trincomalee","Trincomalee","Mr.Ranasinghe Premadasa",8112,36.45
1988,"Trincomalee","Trincomalee","Mrs.Sirimavo Ratwatte Dias Bandaranaike",5767,25.91
1988,"Trincomalee","Trincomalee","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",8378,37.64
1988,"Trincomalee","Trincomalee","Total No of Valid Votes",22257,39.73
1988,"Trincomalee","Trincomalee","No of Rejected Votes",565,2.48
1988,"Trincomalee","Trincomalee","Total No of Votes Polled",22822,40.73
1988,"Trincomalee","Trincomalee","No of Registered Electors",56026,NA
1988,"Trincomalee","Mutur","Mr.Ranasinghe Premadasa",16283,50.45
1988,"Trincomalee","Mutur","Mrs.Sirimavo Ratwatte Dias Bandaranaike",11087,34.35
1988,"Trincomalee","Mutur","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",4909,15.21
1988,"Trincomalee","Mutur","Total No of Valid Votes",32276,66.45
1988,"Trincomalee","Mutur","No of Rejected Votes",352,1.08
1988,"Trincomalee","Mutur","Total No of Votes Polled",32631,67.18
1988,"Trincomalee","Mutur","No of Registered Electors",48570,NA
1988,"Trincomalee","Postal District Votes","Mr.Ranasinghe Premadasa",127,51.63
1988,"Trincomalee","Postal District Votes","Mrs.Sirimavo Ratwatte Dias Bandaranaike",92,37.4
1988,"Trincomalee","Postal District Votes","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",27,10.98
1988,"Trincomalee","Postal District Votes","Total No of Valid Votes",246,98.01
1988,"Trincomalee","Postal District Votes","No of Rejected Votes",5,1.99
1988,"Trincomalee","Postal District Votes","Total No of Votes Polled",251,NA
1988,"Trincomalee","Final District Results","Mr.Ranasinghe Premadasa",36841,45.7
1988,"Trincomalee","Final District Results","Mrs.Sirimavo Ratwatte Dias Bandaranaike",29679,36.81
1988,"Trincomalee","Final District Results","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",14103,17.49
1988,"Trincomalee","Final District Results","Total No of Valid Votes",80620,52.94
1988,"Trincomalee","Final District Results","No of Rejected Votes",1326,1.62
1988,"Trincomalee","Final District Results","Total No of Votes Polled",81949,53.81
1988,"Trincomalee","Final District Results","No of Registered Electors",152289,NA
1988,"Kurunegala","Galgamuwa","Mr.Ranasinghe Premadasa",12687,46.36
1988,"Kurunegala","Galgamuwa","Mrs.Sirimavo Ratwatte Dias Bandaranaike",13705,50.08
1988,"Kurunegala","Galgamuwa","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",975,3.56
1988,"Kurunegala","Galgamuwa","Total No of Valid Votes",27367,98.68
1988,"Kurunegala","Galgamuwa","No of Rejected Votes",366,1.32
1988,"Kurunegala","Galgamuwa","Total No of Votes Polled",27733,45.5
1988,"Kurunegala","Galgamuwa","No of Registered Electors",60948,NA
1988,"Kurunegala","Nikaweratiya","Mr.Ranasinghe Premadasa",11988,54.51
1988,"Kurunegala","Nikaweratiya","Mrs.Sirimavo Ratwatte Dias Bandaranaike",9536,43.36
1988,"Kurunegala","Nikaweratiya","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",464,2.11
1988,"Kurunegala","Nikaweratiya","Total No of Valid Votes",21991,98.94
1988,"Kurunegala","Nikaweratiya","No of Rejected Votes",235,1.06
1988,"Kurunegala","Nikaweratiya","Total No of Votes Polled",22226,39.27
1988,"Kurunegala","Nikaweratiya","No of Registered Electors",56592,NA
1988,"Kurunegala","Yapahuwa","Mr.Ranasinghe Premadasa",7250,45.33
1988,"Kurunegala","Yapahuwa","Mrs.Sirimavo Ratwatte Dias Bandaranaike",7950,49.71
1988,"Kurunegala","Yapahuwa","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",793,4.96
1988,"Kurunegala","Yapahuwa","Total No of Valid Votes",15993,98.72
1988,"Kurunegala","Yapahuwa","No of Rejected Votes",207,1.28
1988,"Kurunegala","Yapahuwa","Total No of Votes Polled",16200,24.27
1988,"Kurunegala","Yapahuwa","No of Registered Electors",66736,NA
1988,"Kurunegala","Hiriyala","Mr.Ranasinghe Premadasa",12154,58.48
1988,"Kurunegala","Hiriyala","Mrs.Sirimavo Ratwatte Dias Bandaranaike",8193,39.42
1988,"Kurunegala","Hiriyala","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",436,2.1
1988,"Kurunegala","Hiriyala","Total No of Valid Votes",20783,98.98
1988,"Kurunegala","Hiriyala","No of Rejected Votes",214,1.02
1988,"Kurunegala","Hiriyala","Total No of Votes Polled",20997,35.12
1988,"Kurunegala","Hiriyala","No of Registered Electors",59781,NA
1988,"Kurunegala","Wariyapola","Mr.Ranasinghe Premadasa",10150,49.26
1988,"Kurunegala","Wariyapola","Mrs.Sirimavo Ratwatte Dias Bandaranaike",10208,49.54
1988,"Kurunegala","Wariyapola","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",247,1.2
1988,"Kurunegala","Wariyapola","Total No of Valid Votes",20605,99.13
1988,"Kurunegala","Wariyapola","No of Rejected Votes",181,0.87
1988,"Kurunegala","Wariyapola","Total No of Votes Polled",20786,43.19
1988,"Kurunegala","Wariyapola","No of Registered Electors",48131,NA
1988,"Kurunegala","Panduwasnuwara","Mr.Ranasinghe Premadasa",11747,48.33
1988,"Kurunegala","Panduwasnuwara","Mrs.Sirimavo Ratwatte Dias Bandaranaike",12131,49.91
1988,"Kurunegala","Panduwasnuwara","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",430,1.77
1988,"Kurunegala","Panduwasnuwara","Total No of Valid Votes",24308,98.95
1988,"Kurunegala","Panduwasnuwara","No of Rejected Votes",259,1.05
1988,"Kurunegala","Panduwasnuwara","Total No of Votes Polled",24567,51.09
1988,"Kurunegala","Panduwasnuwara","No of Registered Electors",48087,NA
1988,"Kurunegala","Bingiriya","Mr.Ranasinghe Premadasa",18932,49.01
1988,"Kurunegala","Bingiriya","Mrs.Sirimavo Ratwatte Dias Bandaranaike",19275,49.9
1988,"Kurunegala","Bingiriya","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",418,1.08
1988,"Kurunegala","Bingiriya","Total No of Valid Votes",38625,99.14
1988,"Kurunegala","Bingiriya","No of Rejected Votes",336,0.86
1988,"Kurunegala","Bingiriya","Total No of Votes Polled",38961,70.43
1988,"Kurunegala","Bingiriya","No of Registered Electors",55318,NA
1988,"Kurunegala","Katugampola","Mr.Ranasinghe Premadasa",15140,51.64
1988,"Kurunegala","Katugampola","Mrs.Sirimavo Ratwatte Dias Bandaranaike",13662,46.6
1988,"Kurunegala","Katugampola","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",515,1.76
1988,"Kurunegala","Katugampola","Total No of Valid Votes",29317,98.69
1988,"Kurunegala","Katugampola","No of Rejected Votes",389,1.31
1988,"Kurunegala","Katugampola","Total No of Votes Polled",29706,48.19
1988,"Kurunegala","Katugampola","No of Registered Electors",61644,NA
1988,"Kurunegala","Kuliyapitiya","Mr.Ranasinghe Premadasa",18063,49.87
1988,"Kurunegala","Kuliyapitiya","Mrs.Sirimavo Ratwatte Dias Bandaranaike",17660,48.76
1988,"Kurunegala","Kuliyapitiya","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",495,1.37
1988,"Kurunegala","Kuliyapitiya","Total No of Valid Votes",36218,99.08
1988,"Kurunegala","Kuliyapitiya","No of Rejected Votes",338,0.92
1988,"Kurunegala","Kuliyapitiya","Total No of Votes Polled",36556,58.7
1988,"Kurunegala","Kuliyapitiya","No of Registered Electors",62275,NA
1988,"Kurunegala","Dambadeniya","Mr.Ranasinghe Premadasa",21532,56.13
1988,"Kurunegala","Dambadeniya","Mrs.Sirimavo Ratwatte Dias Bandaranaike",16301,42.49
1988,"Kurunegala","Dambadeniya","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",531,1.38
1988,"Kurunegala","Dambadeniya","Total No of Valid Votes",38364,98.89
1988,"Kurunegala","Dambadeniya","No of Rejected Votes",430,1.11
1988,"Kurunegala","Dambadeniya","Total No of Votes Polled",38794,60.73
1988,"Kurunegala","Dambadeniya","No of Registered Electors",63877,NA
1988,"Kurunegala","Polgahawela","Mr.Ranasinghe Premadasa",13915,45.9
1988,"Kurunegala","Polgahawela","Mrs.Sirimavo Ratwatte Dias Bandaranaike",15872,52.36
1988,"Kurunegala","Polgahawela","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",528,1.74
1988,"Kurunegala","Polgahawela","Total No of Valid Votes",30315,98.78
1988,"Kurunegala","Polgahawela","No of Rejected Votes",375,1.22
1988,"Kurunegala","Polgahawela","Total No of Votes Polled",30690,59.75
1988,"Kurunegala","Polgahawela","No of Registered Electors",51363,NA
1988,"Kurunegala","Kurunegala","Mr.Ranasinghe Premadasa",13598,52.32
1988,"Kurunegala","Kurunegala","Mrs.Sirimavo Ratwatte Dias Bandaranaike",11851,45.6
1988,"Kurunegala","Kurunegala","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",541,2.08
1988,"Kurunegala","Kurunegala","Total No of Valid Votes",25990,98.86
1988,"Kurunegala","Kurunegala","No of Rejected Votes",300,1.14
1988,"Kurunegala","Kurunegala","Total No of Votes Polled",26290,49.42
1988,"Kurunegala","Kurunegala","No of Registered Electors",53193,NA
1988,"Kurunegala","Mawathagama","Mr.Ranasinghe Premadasa",20429,53.13
1988,"Kurunegala","Mawathagama","Mrs.Sirimavo Ratwatte Dias Bandaranaike",17465,45.42
1988,"Kurunegala","Mawathagama","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",557,1.45
1988,"Kurunegala","Mawathagama","Total No of Valid Votes",38451,99.02
1988,"Kurunegala","Mawathagama","No of Rejected Votes",380,0.98
1988,"Kurunegala","Mawathagama","Total No of Votes Polled",38831,73.52
1988,"Kurunegala","Mawathagama","No of Registered Electors",52815,NA
1988,"Kurunegala","Dodangaslanda","Mr.Ranasinghe Premadasa",11077,54.63
1988,"Kurunegala","Dodangaslanda","Mrs.Sirimavo Ratwatte Dias Bandaranaike",8411,41.48
1988,"Kurunegala","Dodangaslanda","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",787,3.88
1988,"Kurunegala","Dodangaslanda","Total No of Valid Votes",20275,98.68
1988,"Kurunegala","Dodangaslanda","No of Rejected Votes",271,1.32
1988,"Kurunegala","Dodangaslanda","Total No of Votes Polled",20546,46.45
1988,"Kurunegala","Dodangaslanda","No of Registered Electors",44229,NA
1988,"Kurunegala","Postal District Votes","Mr.Ranasinghe Premadasa",0,0
1988,"Kurunegala","Postal District Votes","Mrs.Sirimavo Ratwatte Dias Bandaranaike",0,0
1988,"Kurunegala","Postal District Votes","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",0,0
1988,"Kurunegala","Postal District Votes","Total No of Valid Votes",0,0
1988,"Kurunegala","Postal District Votes","No of Rejected Votes",0,0
1988,"Kurunegala","Postal District Votes","Total No of Votes Polled",0,NA
1988,"Kurunegala","Final District Results","Mr.Ranasinghe Premadasa",198662,51.12
1988,"Kurunegala","Final District Results","Mrs.Sirimavo Ratwatte Dias Bandaranaike",182220,46.89
1988,"Kurunegala","Final District Results","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",7717,1.99
1988,"Kurunegala","Final District Results","Total No of Valid Votes",388602,98.91
1988,"Kurunegala","Final District Results","No of Rejected Votes",4281,1.09
1988,"Kurunegala","Final District Results","Total No of Votes Polled",392883,50.05
1988,"Kurunegala","Final District Results","No of Registered Electors",784989,NA
1988,"Puttalam","Puttalam","Mr.Ranasinghe Premadasa",24362,64.47
1988,"Puttalam","Puttalam","Mrs.Sirimavo Ratwatte Dias Bandaranaike",12613,33.38
1988,"Puttalam","Puttalam","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",815,2.16
1988,"Puttalam","Puttalam","Total No of Valid Votes",37790,98.36
1988,"Puttalam","Puttalam","No of Rejected Votes",632,1.64
1988,"Puttalam","Puttalam","Total No of Votes Polled",38422,67.28
1988,"Puttalam","Puttalam","No of Registered Electors",57106,NA
1988,"Puttalam","Anamaduwa","Mr.Ranasinghe Premadasa",21252,52.1
1988,"Puttalam","Anamaduwa","Mrs.Sirimavo Ratwatte Dias Bandaranaike",18875,46.27
1988,"Puttalam","Anamaduwa","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",662,1.62
1988,"Puttalam","Anamaduwa","Total No of Valid Votes",40789,99.05
1988,"Puttalam","Anamaduwa","No of Rejected Votes",393,0.95
1988,"Puttalam","Anamaduwa","Total No of Votes Polled",41182,60.96
1988,"Puttalam","Anamaduwa","No of Registered Electors",67553,NA
1988,"Puttalam","Chilaw","Mr.Ranasinghe Premadasa",27932,53.55
1988,"Puttalam","Chilaw","Mrs.Sirimavo Ratwatte Dias Bandaranaike",23485,45.02
1988,"Puttalam","Chilaw","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",748,1.43
