"Year","District","Electorate","ColNames","Votes","Percentage"
1999,"Jaffna","Udupiddy","Harishchandra Wijayatunga",72,0.62
1999,"Jaffna","Udupiddy","Total No of Valid Votes",11669,94.06
1999,"Jaffna","Udupiddy","No of Rejected Votes",737,5.94
1999,"Jaffna","Udupiddy","Total No of Votes Polled",12406,23.17
1999,"Jaffna","Udupiddy","No of Registered Electors",53545,NA
1999,"Jaffna","Point-Pedro","Abdul Rasool",80,0.99
1999,"Jaffna","Point-Pedro","Alwis Weerakkody Premawardhana",31,0.38
1999,"Jaffna","Point-Pedro","Ariyawansha Dissanayaka",28,0.34
1999,"Jaffna","Point-Pedro","M.D. Nandana Gunathilaka",33,0.41
1999,"Jaffna","Point-Pedro","Kamal Karunadasa",34,0.42
1999,"Jaffna","Point-Pedro","Chandrika Bandaranaike Kumaratunga",3062,37.72
1999,"Jaffna","Point-Pedro","Tennyson Edirisuriya",65,0.8
1999,"Jaffna","Point-Pedro","W.V.M. Ranjith",95,1.17
1999,"Jaffna","Point-Pedro","Ranil Wickramasinghe",4270,52.6
1999,"Jaffna","Point-Pedro","Rajiva Wijesinha",72,0.89
1999,"Jaffna","Point-Pedro","Vasudeva Nanayakkara",258,3.18
1999,"Jaffna","Point-Pedro","Hudson Samarasinghe",32,0.39
1999,"Jaffna","Point-Pedro","Harishchandra Wijayatunga",58,0.71
1999,"Jaffna","Point-Pedro","Total No of Valid Votes",8118,94.71
1999,"Jaffna","Point-Pedro","No of Rejected Votes",453,5.29
1999,"Jaffna","Point-Pedro","Total No of Votes Polled",8571,20.26
1999,"Jaffna","Point-Pedro","No of Registered Electors",42304,NA
1999,"Jaffna","Chavakachcheri","Abdul Rasool",158,1.31
1999,"Jaffna","Chavakachcheri","Alwis Weerakkody Premawardhana",62,0.51
1999,"Jaffna","Chavakachcheri","Ariyawansha Dissanayaka",49,0.41
1999,"Jaffna","Chavakachcheri","M.D. Nandana Gunathilaka",68,0.56
1999,"Jaffna","Chavakachcheri","Kamal Karunadasa",33,0.27
1999,"Jaffna","Chavakachcheri","Chandrika Bandaranaike Kumaratunga",3430,28.35
1999,"Jaffna","Chavakachcheri","Tennyson Edirisuriya",84,0.69
1999,"Jaffna","Chavakachcheri","W.V.M. Ranjith",127,1.05
1999,"Jaffna","Chavakachcheri","Ranil Wickramasinghe",7494,61.94
1999,"Jaffna","Chavakachcheri","Rajiva Wijesinha",109,0.9
1999,"Jaffna","Chavakachcheri","Vasudeva Nanayakkara",356,2.94
1999,"Jaffna","Chavakachcheri","Hudson Samarasinghe",51,0.42
1999,"Jaffna","Chavakachcheri","Harishchandra Wijayatunga",77,0.64
1999,"Jaffna","Chavakachcheri","Total No of Valid Votes",12098,91.95
1999,"Jaffna","Chavakachcheri","No of Rejected Votes",1059,8.05
1999,"Jaffna","Chavakachcheri","Total No of Votes Polled",13157,24.71
1999,"Jaffna","Chavakachcheri","No of Registered Electors",53247,NA
1999,"Jaffna","Nallur","Abdul Rasool",47,0.44
1999,"Jaffna","Nallur","Alwis Weerakkody Premawardhana",24,0.22
1999,"Jaffna","Nallur","Ariyawansha Dissanayaka",21,0.19
1999,"Jaffna","Nallur","M.D. Nandana Gunathilaka",18,0.17
1999,"Jaffna","Nallur","Kamal Karunadasa",29,0.27
1999,"Jaffna","Nallur","Chandrika Bandaranaike Kumaratunga",5125,47.55
1999,"Jaffna","Nallur","Tennyson Edirisuriya",49,0.45
1999,"Jaffna","Nallur","W.V.M. Ranjith",113,1.05
1999,"Jaffna","Nallur","Ranil Wickramasinghe",4834,44.85
1999,"Jaffna","Nallur","Rajiva Wijesinha",95,0.88
1999,"Jaffna","Nallur","Vasudeva Nanayakkara",328,3.04
1999,"Jaffna","Nallur","Hudson Samarasinghe",41,0.38
1999,"Jaffna","Nallur","Harishchandra Wijayatunga",54,0.5
1999,"Jaffna","Nallur","Total No of Valid Votes",10778,96.56
1999,"Jaffna","Nallur","No of Rejected Votes",384,3.44
1999,"Jaffna","Nallur","Total No of Votes Polled",11162,17.5
1999,"Jaffna","Nallur","No of Registered Electors",63799,NA
1999,"Jaffna","Jaffna","Abdul Rasool",46,0.65
1999,"Jaffna","Jaffna","Alwis Weerakkody Premawardhana",7,0.1
1999,"Jaffna","Jaffna","Ariyawansha Dissanayaka",8,0.11
1999,"Jaffna","Jaffna","M.D. Nandana Gunathilaka",11,0.15
1999,"Jaffna","Jaffna","Kamal Karunadasa",14,0.2
1999,"Jaffna","Jaffna","Chandrika Bandaranaike Kumaratunga",3471,48.8
1999,"Jaffna","Jaffna","Tennyson Edirisuriya",25,0.35
1999,"Jaffna","Jaffna","W.V.M. Ranjith",57,0.8
1999,"Jaffna","Jaffna","Ranil Wickramasinghe",3263,45.87
1999,"Jaffna","Jaffna","Rajiva Wijesinha",28,0.39
1999,"Jaffna","Jaffna","Vasudeva Nanayakkara",151,2.12
1999,"Jaffna","Jaffna","Hudson Samarasinghe",10,0.14
1999,"Jaffna","Jaffna","Harishchandra Wijayatunga",22,0.31
1999,"Jaffna","Jaffna","Total No of Valid Votes",7113,95.77
1999,"Jaffna","Jaffna","No of Rejected Votes",314,4.23
1999,"Jaffna","Jaffna","Total No of Votes Polled",7427,14.4
1999,"Jaffna","Jaffna","No of Registered Electors",51581,NA
1999,"Jaffna","Kilinochchi","Abdul Rasool",31,1.54
1999,"Jaffna","Kilinochchi","Alwis Weerakkody Premawardhana",3,0.15
1999,"Jaffna","Kilinochchi","Ariyawansha Dissanayaka",8,0.4
1999,"Jaffna","Kilinochchi","M.D. Nandana Gunathilaka",6,0.3
1999,"Jaffna","Kilinochchi","Kamal Karunadasa",3,0.15
1999,"Jaffna","Kilinochchi","Chandrika Bandaranaike Kumaratunga",593,29.41
1999,"Jaffna","Kilinochchi","Tennyson Edirisuriya",11,0.55
1999,"Jaffna","Kilinochchi","W.V.M. Ranjith",26,1.29
1999,"Jaffna","Kilinochchi","Ranil Wickramasinghe",1262,62.6
1999,"Jaffna","Kilinochchi","Rajiva Wijesinha",22,1.09
1999,"Jaffna","Kilinochchi","Vasudeva Nanayakkara",33,1.64
1999,"Jaffna","Kilinochchi","Hudson Samarasinghe",6,0.3
1999,"Jaffna","Kilinochchi","Harishchandra Wijayatunga",12,0.6
1999,"Jaffna","Kilinochchi","Total No of Valid Votes",2016,94.51
1999,"Jaffna","Kilinochchi","No of Rejected Votes",117,5.49
1999,"Jaffna","Kilinochchi","Total No of Votes Polled",2133,3.76
1999,"Jaffna","Kilinochchi","No of Registered Electors",56792,NA
1999,"Jaffna","Postal District Votes","Abdul Rasool",5,0.6
1999,"Jaffna","Postal District Votes","Alwis Weerakkody Premawardhana",1,0.12
1999,"Jaffna","Postal District Votes","Ariyawansha Dissanayaka",0,0
1999,"Jaffna","Postal District Votes","M.D. Nandana Gunathilaka",0,0
1999,"Jaffna","Postal District Votes","Kamal Karunadasa",1,0.12
1999,"Jaffna","Postal District Votes","Chandrika Bandaranaike Kumaratunga",342,41.25
1999,"Jaffna","Postal District Votes","Tennyson Edirisuriya",0,0
1999,"Jaffna","Postal District Votes","W.V.M. Ranjith",1,0.12
1999,"Jaffna","Postal District Votes","Ranil Wickramasinghe",170,20.51
1999,"Jaffna","Postal District Votes","Rajiva Wijesinha",0,0
1999,"Jaffna","Postal District Votes","Vasudeva Nanayakkara",305,36.79
1999,"Jaffna","Postal District Votes","Hudson Samarasinghe",1,0.12
1999,"Jaffna","Postal District Votes","Harishchandra Wijayatunga",3,0.36
1999,"Jaffna","Postal District Votes","Total No of Valid Votes",829,87.45
1999,"Jaffna","Postal District Votes","No of Rejected Votes",119,12.55
1999,"Jaffna","Postal District Votes","Total No of Votes Polled",948,NA
1999,"Jaffna","Final District Results","Abdul Rasool",1041,0.93
1999,"Jaffna","Final District Results","Alwis Weerakkody Premawardhana",403,0.36
1999,"Jaffna","Final District Results","Ariyawansha Dissanayaka",340,0.3
1999,"Jaffna","Final District Results","M.D. Nandana Gunathilaka",413,0.37
1999,"Jaffna","Final District Results","Kamal Karunadasa",487,0.44
1999,"Jaffna","Final District Results","Chandrika Bandaranaike Kumaratunga",52043,46.65
1999,"Jaffna","Final District Results","Tennyson Edirisuriya",831,0.74
1999,"Jaffna","Final District Results","W.V.M. Ranjith",1873,1.68
1999,"Jaffna","Final District Results","Ranil Wickramasinghe",48005,43.03
1999,"Jaffna","Final District Results","Rajiva Wijesinha",1368,1.23
1999,"Jaffna","Final District Results","Vasudeva Nanayakkara",3394,3.04
1999,"Jaffna","Final District Results","Hudson Samarasinghe",552,0.49
1999,"Jaffna","Final District Results","Harishchandra Wijayatunga",818,0.73
1999,"Jaffna","Final District Results","Total No of Valid Votes",111568,94.91
1999,"Jaffna","Final District Results","No of Rejected Votes",5981,5.09
1999,"Jaffna","Final District Results","Total No of Votes Polled",117549,19.18
1999,"Jaffna","Final District Results","No of Registered Electors",612770,NA
1999,"Vanni","Mannar","Abdul Rasool",113,0.46
1999,"Vanni","Mannar","Alwis Weerakkody Premawardhana",31,0.13
1999,"Vanni","Mannar","Ariyawansha Dissanayaka",16,0.06
1999,"Vanni","Mannar","M.D. Nandana Gunathilaka",34,0.14
1999,"Vanni","Mannar","Kamal Karunadasa",39,0.16
1999,"Vanni","Mannar","Chandrika Bandaranaike Kumaratunga",8446,34.28
1999,"Vanni","Mannar","Tennyson Edirisuriya",91,0.37
1999,"Vanni","Mannar","W.V.M. Ranjith",156,0.63
1999,"Vanni","Mannar","Ranil Wickramasinghe",15407,62.54
1999,"Vanni","Mannar","Rajiva Wijesinha",128,0.52
1999,"Vanni","Mannar","Vasudeva Nanayakkara",120,0.49
1999,"Vanni","Mannar","Hudson Samarasinghe",21,0.09
1999,"Vanni","Mannar","Harishchandra Wijayatunga",35,0.14
1999,"Vanni","Mannar","Total No of Valid Votes",24637,98.22
1999,"Vanni","Mannar","No of Rejected Votes",446,1.78
1999,"Vanni","Mannar","Total No of Votes Polled",25083,38.07
1999,"Vanni","Mannar","No of Registered Electors",65883,NA
1999,"Vanni","Vavuniya","Abdul Rasool",178,0.49
1999,"Vanni","Vavuniya","Alwis Weerakkody Premawardhana",27,0.07
1999,"Vanni","Vavuniya","Ariyawansha Dissanayaka",24,0.07
1999,"Vanni","Vavuniya","M.D. Nandana Gunathilaka",427,1.18
1999,"Vanni","Vavuniya","Kamal Karunadasa",42,0.12
1999,"Vanni","Vavuniya","Chandrika Bandaranaike Kumaratunga",6845,18.87
1999,"Vanni","Vavuniya","Tennyson Edirisuriya",142,0.39
1999,"Vanni","Vavuniya","W.V.M. Ranjith",257,0.71
1999,"Vanni","Vavuniya","Ranil Wickramasinghe",27621,76.13
1999,"Vanni","Vavuniya","Rajiva Wijesinha",326,0.9
1999,"Vanni","Vavuniya","Vasudeva Nanayakkara",293,0.81
1999,"Vanni","Vavuniya","Hudson Samarasinghe",45,0.12
1999,"Vanni","Vavuniya","Harishchandra Wijayatunga",55,0.15
1999,"Vanni","Vavuniya","Total No of Valid Votes",36282,97.4
1999,"Vanni","Vavuniya","No of Rejected Votes",968,2.6
1999,"Vanni","Vavuniya","Total No of Votes Polled",37250,42.83
1999,"Vanni","Vavuniya","No of Registered Electors",86970,NA
1999,"Vanni","Mullaitivu","Abdul Rasool",9,0.76
1999,"Vanni","Mullaitivu","Alwis Weerakkody Premawardhana",0,0
1999,"Vanni","Mullaitivu","Ariyawansha Dissanayaka",0,0
1999,"Vanni","Mullaitivu","M.D. Nandana Gunathilaka",15,1.27
1999,"Vanni","Mullaitivu","Kamal Karunadasa",2,0.17
1999,"Vanni","Mullaitivu","Chandrika Bandaranaike Kumaratunga",751,63.54
1999,"Vanni","Mullaitivu","Tennyson Edirisuriya",1,0.08
1999,"Vanni","Mullaitivu","W.V.M. Ranjith",6,0.51
1999,"Vanni","Mullaitivu","Ranil Wickramasinghe",389,32.91
1999,"Vanni","Mullaitivu","Rajiva Wijesinha",1,0.08
1999,"Vanni","Mullaitivu","Vasudeva Nanayakkara",4,0.34
1999,"Vanni","Mullaitivu","Hudson Samarasinghe",2,0.17
1999,"Vanni","Mullaitivu","Harishchandra Wijayatunga",2,0.17
1999,"Vanni","Mullaitivu","Total No of Valid Votes",1182,97.52
1999,"Vanni","Mullaitivu","No of Rejected Votes",30,2.48
1999,"Vanni","Mullaitivu","Total No of Votes Polled",1212,2.3
1999,"Vanni","Mullaitivu","No of Registered Electors",52688,NA
1999,"Vanni","Postal District Votes","Abdul Rasool",6,1.02
1999,"Vanni","Postal District Votes","Alwis Weerakkody Premawardhana",0,0
1999,"Vanni","Postal District Votes","Ariyawansha Dissanayaka",0,0
1999,"Vanni","Postal District Votes","M.D. Nandana Gunathilaka",6,1.02
1999,"Vanni","Postal District Votes","Kamal Karunadasa",0,0
1999,"Vanni","Postal District Votes","Chandrika Bandaranaike Kumaratunga",160,27.16
1999,"Vanni","Postal District Votes","Tennyson Edirisuriya",0,0
1999,"Vanni","Postal District Votes","W.V.M. Ranjith",1,0.17
1999,"Vanni","Postal District Votes","Ranil Wickramasinghe",386,65.53
1999,"Vanni","Postal District Votes","Rajiva Wijesinha",1,0.17
1999,"Vanni","Postal District Votes","Vasudeva Nanayakkara",27,4.58
1999,"Vanni","Postal District Votes","Hudson Samarasinghe",1,0.17
1999,"Vanni","Postal District Votes","Harishchandra Wijayatunga",1,0.17
1999,"Vanni","Postal District Votes","Total No of Valid Votes",589,92.76
1999,"Vanni","Postal District Votes","No of Rejected Votes",46,7.24
1999,"Vanni","Postal District Votes","Total No of Votes Polled",635,NA
1999,"Vanni","Final District Results","Abdul Rasool",306,0.49
1999,"Vanni","Final District Results","Alwis Weerakkody Premawardhana",58,0.09
1999,"Vanni","Final District Results","Ariyawansha Dissanayaka",40,0.06
1999,"Vanni","Final District Results","M.D. Nandana Gunathilaka",482,0.77
1999,"Vanni","Final District Results","Kamal Karunadasa",83,0.13
1999,"Vanni","Final District Results","Chandrika Bandaranaike Kumaratunga",16202,25.84
1999,"Vanni","Final District Results","Tennyson Edirisuriya",234,0.37
1999,"Vanni","Final District Results","W.V.M. Ranjith",420,0.67
1999,"Vanni","Final District Results","Ranil Wickramasinghe",43803,69.87
1999,"Vanni","Final District Results","Rajiva Wijesinha",456,0.73
1999,"Vanni","Final District Results","Vasudeva Nanayakkara",444,0.71
1999,"Vanni","Final District Results","Hudson Samarasinghe",69,0.11
1999,"Vanni","Final District Results","Harishchandra Wijayatunga",93,0.15
1999,"Vanni","Final District Results","Total No of Valid Votes",62690,97.68
1999,"Vanni","Final District Results","No of Rejected Votes",1490,2.32
1999,"Vanni","Final District Results","Total No of Votes Polled",64180,31.22
1999,"Vanni","Final District Results","No of Registered Electors",205541,NA
1999,"Batticaloa","Kalkuda","Abdul Rasool",288,0.61
1999,"Batticaloa","Kalkuda","Alwis Weerakkody Premawardhana",26,0.06
1999,"Batticaloa","Kalkuda","Ariyawansha Dissanayaka",27,0.06
1999,"Batticaloa","Kalkuda","M.D. Nandana Gunathilaka",70,0.15
1999,"Batticaloa","Kalkuda","Kamal Karunadasa",130,0.28
1999,"Batticaloa","Kalkuda","Chandrika Bandaranaike Kumaratunga",21939,46.55
1999,"Batticaloa","Kalkuda","Tennyson Edirisuriya",381,0.81
1999,"Batticaloa","Kalkuda","W.V.M. Ranjith",623,1.32
1999,"Batticaloa","Kalkuda","Ranil Wickramasinghe",22614,47.99
1999,"Batticaloa","Kalkuda","Rajiva Wijesinha",665,1.41
1999,"Batticaloa","Kalkuda","Vasudeva Nanayakkara",183,0.39
1999,"Batticaloa","Kalkuda","Hudson Samarasinghe",86,0.18
1999,"Batticaloa","Kalkuda","Harishchandra Wijayatunga",95,0.2
1999,"Batticaloa","Kalkuda","Total No of Valid Votes",47127,97.83
1999,"Batticaloa","Kalkuda","No of Rejected Votes",1043,2.17
1999,"Batticaloa","Kalkuda","Total No of Votes Polled",48170,62.57
1999,"Batticaloa","Kalkuda","No of Registered Electors",76988,NA
1999,"Batticaloa","Batticaloa","Abdul Rasool",394,0.49
1999,"Batticaloa","Batticaloa","Alwis Weerakkody Premawardhana",41,0.05
1999,"Batticaloa","Batticaloa","Ariyawansha Dissanayaka",32,0.04
1999,"Batticaloa","Batticaloa","M.D. Nandana Gunathilaka",159,0.2
1999,"Batticaloa","Batticaloa","Kamal Karunadasa",148,0.18
1999,"Batticaloa","Batticaloa","Chandrika Bandaranaike Kumaratunga",29523,36.4
1999,"Batticaloa","Batticaloa","Tennyson Edirisuriya",269,0.33
1999,"Batticaloa","Batticaloa","W.V.M. Ranjith",550,0.68
1999,"Batticaloa","Batticaloa","Ranil Wickramasinghe",48700,60.05
1999,"Batticaloa","Batticaloa","Rajiva Wijesinha",687,0.85
1999,"Batticaloa","Batticaloa","Vasudeva Nanayakkara",406,0.5
1999,"Batticaloa","Batticaloa","Hudson Samarasinghe",89,0.11
1999,"Batticaloa","Batticaloa","Harishchandra Wijayatunga",100,0.12
1999,"Batticaloa","Batticaloa","Total No of Valid Votes",81098,97.89
1999,"Batticaloa","Batticaloa","No of Rejected Votes",1750,2.11
1999,"Batticaloa","Batticaloa","Total No of Votes Polled",82848,66.56
1999,"Batticaloa","Batticaloa","No of Registered Electors",124480,NA
1999,"Batticaloa","Paddiruppu","Abdul Rasool",37,0.09
1999,"Batticaloa","Paddiruppu","Alwis Weerakkody Premawardhana",22,0.06
1999,"Batticaloa","Paddiruppu","Ariyawansha Dissanayaka",18,0.05
1999,"Batticaloa","Paddiruppu","M.D. Nandana Gunathilaka",53,0.13
1999,"Batticaloa","Paddiruppu","Kamal Karunadasa",53,0.13
1999,"Batticaloa","Paddiruppu","Chandrika Bandaranaike Kumaratunga",6962,17.53
1999,"Batticaloa","Paddiruppu","Tennyson Edirisuriya",132,0.33
1999,"Batticaloa","Paddiruppu","W.V.M. Ranjith",354,0.89
1999,"Batticaloa","Paddiruppu","Ranil Wickramasinghe",31295,78.78
1999,"Batticaloa","Paddiruppu","Rajiva Wijesinha",484,1.22
1999,"Batticaloa","Paddiruppu","Vasudeva Nanayakkara",200,0.5
1999,"Batticaloa","Paddiruppu","Hudson Samarasinghe",59,0.15
1999,"Batticaloa","Paddiruppu","Harishchandra Wijayatunga",54,0.14
1999,"Batticaloa","Paddiruppu","Total No of Valid Votes",39723,97.86
1999,"Batticaloa","Paddiruppu","No of Rejected Votes",869,2.14
1999,"Batticaloa","Paddiruppu","Total No of Votes Polled",40592,59.06
1999,"Batticaloa","Paddiruppu","No of Registered Electors",68729,NA
1999,"Batticaloa","Postal District Votes","Abdul Rasool",31,1.42
1999,"Batticaloa","Postal District Votes","Alwis Weerakkody Premawardhana",0,0
1999,"Batticaloa","Postal District Votes","Ariyawansha Dissanayaka",1,0.05
1999,"Batticaloa","Postal District Votes","M.D. Nandana Gunathilaka",8,0.37
1999,"Batticaloa","Postal District Votes","Kamal Karunadasa",0,0
1999,"Batticaloa","Postal District Votes","Chandrika Bandaranaike Kumaratunga",551,25.24
1999,"Batticaloa","Postal District Votes","Tennyson Edirisuriya",2,0.09
1999,"Batticaloa","Postal District Votes","W.V.M. Ranjith",1,0.05
1999,"Batticaloa","Postal District Votes","Ranil Wickramasinghe",1491,68.3
1999,"Batticaloa","Postal District Votes","Rajiva Wijesinha",2,0.09
1999,"Batticaloa","Postal District Votes","Vasudeva Nanayakkara",95,4.35
1999,"Batticaloa","Postal District Votes","Hudson Samarasinghe",0,0
1999,"Batticaloa","Postal District Votes","Harishchandra Wijayatunga",1,0.05
1999,"Batticaloa","Postal District Votes","Total No of Valid Votes",2183,96.25
1999,"Batticaloa","Postal District Votes","No of Rejected Votes",85,3.75
1999,"Batticaloa","Postal District Votes","Total No of Votes Polled",2268,NA
1999,"Batticaloa","Final District Results","Abdul Rasool",750,0.44
1999,"Batticaloa","Final District Results","Alwis Weerakkody Premawardhana",89,0.05
1999,"Batticaloa","Final District Results","Ariyawansha Dissanayaka",78,0.05
1999,"Batticaloa","Final District Results","M.D. Nandana Gunathilaka",290,0.17
1999,"Batticaloa","Final District Results","Kamal Karunadasa",331,0.19
1999,"Batticaloa","Final District Results","Chandrika Bandaranaike Kumaratunga",58975,34.66
1999,"Batticaloa","Final District Results","Tennyson Edirisuriya",784,0.46
1999,"Batticaloa","Final District Results","W.V.M. Ranjith",1528,0.9
1999,"Batticaloa","Final District Results","Ranil Wickramasinghe",104100,61.19
1999,"Batticaloa","Final District Results","Rajiva Wijesinha",1838,1.08
1999,"Batticaloa","Final District Results","Vasudeva Nanayakkara",884,0.52
1999,"Batticaloa","Final District Results","Hudson Samarasinghe",234,0.14
1999,"Batticaloa","Final District Results","Harishchandra Wijayatunga",250,0.15
1999,"Batticaloa","Final District Results","Total No of Valid Votes",170131,97.85
1999,"Batticaloa","Final District Results","No of Rejected Votes",3747,2.15
1999,"Batticaloa","Final District Results","Total No of Votes Polled",173878,64.35
1999,"Batticaloa","Final District Results","No of Registered Electors",270197,NA
1999,"Trincomalee","Seruwila","Abdul Rasool",73,0.19
1999,"Trincomalee","Seruwila","Alwis Weerakkody Premawardhana",21,0.06
1999,"Trincomalee","Seruwila","Ariyawansha Dissanayaka",21,0.06
1999,"Trincomalee","Seruwila","M.D. Nandana Gunathilaka",1515,4.01
1999,"Trincomalee","Seruwila","Kamal Karunadasa",65,0.17
1999,"Trincomalee","Seruwila","Chandrika Bandaranaike Kumaratunga",20781,54.96
1999,"Trincomalee","Seruwila","Tennyson Edirisuriya",181,0.48
1999,"Trincomalee","Seruwila","W.V.M. Ranjith",236,0.62
1999,"Trincomalee","Seruwila","Ranil Wickramasinghe",14551,38.49
1999,"Trincomalee","Seruwila","Rajiva Wijesinha",202,0.53
1999,"Trincomalee","Seruwila","Vasudeva Nanayakkara",37,0.1
1999,"Trincomalee","Seruwila","Hudson Samarasinghe",35,0.09
1999,"Trincomalee","Seruwila","Harishchandra Wijayatunga",90,0.24
1999,"Trincomalee","Seruwila","Total No of Valid Votes",37808,98.47
1999,"Trincomalee","Seruwila","No of Rejected Votes",586,1.53
1999,"Trincomalee","Seruwila","Total No of Votes Polled",38394,66.62
1999,"Trincomalee","Seruwila","No of Registered Electors",57634,NA
1999,"Trincomalee","Trincomalee","Abdul Rasool",201,0.46
1999,"Trincomalee","Trincomalee","Alwis Weerakkody Premawardhana",27,0.06
1999,"Trincomalee","Trincomalee","Ariyawansha Dissanayaka",30,0.07
1999,"Trincomalee","Trincomalee","M.D. Nandana Gunathilaka",573,1.31
1999,"Trincomalee","Trincomalee","Kamal Karunadasa",71,0.16
1999,"Trincomalee","Trincomalee","Chandrika Bandaranaike Kumaratunga",13807,31.56
1999,"Trincomalee","Trincomalee","Tennyson Edirisuriya",130,0.3
1999,"Trincomalee","Trincomalee","W.V.M. Ranjith",224,0.51
1999,"Trincomalee","Trincomalee","Ranil Wickramasinghe",28061,64.13
1999,"Trincomalee","Trincomalee","Rajiva Wijesinha",201,0.46
1999,"Trincomalee","Trincomalee","Vasudeva Nanayakkara",304,0.69
1999,"Trincomalee","Trincomalee","Hudson Samarasinghe",51,0.12
1999,"Trincomalee","Trincomalee","Harishchandra Wijayatunga",74,0.17
1999,"Trincomalee","Trincomalee","Total No of Valid Votes",43754,97.27
1999,"Trincomalee","Trincomalee","No of Rejected Votes",1227,2.73
1999,"Trincomalee","Trincomalee","Total No of Votes Polled",44981,58.05
1999,"Trincomalee","Trincomalee","No of Registered Electors",77484,NA
1999,"Trincomalee","Mutur","Abdul Rasool",298,0.72
1999,"Trincomalee","Mutur","Alwis Weerakkody Premawardhana",20,0.05
1999,"Trincomalee","Mutur","Ariyawansha Dissanayaka",18,0.04
1999,"Trincomalee","Mutur","M.D. Nandana Gunathilaka",120,0.29
1999,"Trincomalee","Mutur","Kamal Karunadasa",108,0.26
1999,"Trincomalee","Mutur","Chandrika Bandaranaike Kumaratunga",20908,50.6
1999,"Trincomalee","Mutur","Tennyson Edirisuriya",165,0.4
1999,"Trincomalee","Mutur","W.V.M. Ranjith",274,0.66
1999,"Trincomalee","Mutur","Ranil Wickramasinghe",18987,45.95
1999,"Trincomalee","Mutur","Rajiva Wijesinha",307,0.74
1999,"Trincomalee","Mutur","Vasudeva Nanayakkara",34,0.08
1999,"Trincomalee","Mutur","Hudson Samarasinghe",41,0.1
1999,"Trincomalee","Mutur","Harishchandra Wijayatunga",44,0.11
1999,"Trincomalee","Mutur","Total No of Valid Votes",41324,98.3
1999,"Trincomalee","Mutur","No of Rejected Votes",716,1.7
1999,"Trincomalee","Mutur","Total No of Votes Polled",42040,63.04
1999,"Trincomalee","Mutur","No of Registered Electors",66690,NA
1999,"Trincomalee","Postal District Votes","Abdul Rasool",27,0.85
1999,"Trincomalee","Postal District Votes","Alwis Weerakkody Premawardhana",1,0.03
1999,"Trincomalee","Postal District Votes","Ariyawansha Dissanayaka",3,0.09
1999,"Trincomalee","Postal District Votes","M.D. Nandana Gunathilaka",99,3.1
1999,"Trincomalee","Postal District Votes","Kamal Karunadasa",1,0.03
1999,"Trincomalee","Postal District Votes","Chandrika Bandaranaike Kumaratunga",1195,37.4
1999,"Trincomalee","Postal District Votes","Tennyson Edirisuriya",1,0.03
1999,"Trincomalee","Postal District Votes","W.V.M. Ranjith",1,0.03
1999,"Trincomalee","Postal District Votes","Ranil Wickramasinghe",1752,54.84
1999,"Trincomalee","Postal District Votes","Rajiva Wijesinha",3,0.09
1999,"Trincomalee","Postal District Votes","Vasudeva Nanayakkara",101,3.16
1999,"Trincomalee","Postal District Votes","Hudson Samarasinghe",1,0.03
1999,"Trincomalee","Postal District Votes","Harishchandra Wijayatunga",10,0.31
1999,"Trincomalee","Postal District Votes","Total No of Valid Votes",3195,96.58
1999,"Trincomalee","Postal District Votes","No of Rejected Votes",113,3.42
1999,"Trincomalee","Postal District Votes","Total No of Votes Polled",3308,NA
1999,"Trincomalee","Final District Results","Abdul Rasool",599,0.48
1999,"Trincomalee","Final District Results","Alwis Weerakkody Premawardhana",69,0.05
1999,"Trincomalee","Final District Results","Ariyawansha Dissanayaka",72,0.06
1999,"Trincomalee","Final District Results","M.D. Nandana Gunathilaka",2307,1.83
1999,"Trincomalee","Final District Results","Kamal Karunadasa",245,0.19
1999,"Trincomalee","Final District Results","Chandrika Bandaranaike Kumaratunga",56691,44.96
1999,"Trincomalee","Final District Results","Tennyson Edirisuriya",477,0.38
1999,"Trincomalee","Final District Results","W.V.M. Ranjith",735,0.58
1999,"Trincomalee","Final District Results","Ranil Wickramasinghe",63351,50.25
1999,"Trincomalee","Final District Results","Rajiva Wijesinha",713,0.57
1999,"Trincomalee","Final District Results","Vasudeva Nanayakkara",476,0.38
1999,"Trincomalee","Final District Results","Hudson Samarasinghe",128,0.1
1999,"Trincomalee","Final District Results","Harishchandra Wijayatunga",218,0.17
1999,"Trincomalee","Final District Results","Total No of Valid Votes",126081,97.95
1999,"Trincomalee","Final District Results","No of Rejected Votes",2642,2.05
1999,"Trincomalee","Final District Results","Total No of Votes Polled",128723,63.78
1999,"Trincomalee","Final District Results","No of Registered Electors",201808,NA
1999,"Digamadulla","Ampara","Abdul Rasool",94,0.1
1999,"Digamadulla","Ampara","Alwis Weerakkody Premawardhana",37,0.04
1999,"Digamadulla","Ampara","Ariyawansha Dissanayaka",36,0.04
1999,"Digamadulla","Ampara","M.D. Nandana Gunathilaka",3275,3.5
1999,"Digamadulla","Ampara","Kamal Karunadasa",172,0.18
1999,"Digamadulla","Ampara","Chandrika Bandaranaike Kumaratunga",48385,51.78
1999,"Digamadulla","Ampara","Tennyson Edirisuriya",364,0.39
1999,"Digamadulla","Ampara","W.V.M. Ranjith",497,0.53
1999,"Digamadulla","Ampara","Ranil Wickramasinghe",39712,42.5
1999,"Digamadulla","Ampara","Rajiva Wijesinha",496,0.53
1999,"Digamadulla","Ampara","Vasudeva Nanayakkara",93,0.1
