"Year","District","Electorate","ColNames","Votes","Percentage"
2015,"Hambantota","Beliatta","Ibrahim Miflar",65,0.1
2015,"Hambantota","Beliatta","Prasanna Priyankara",20,0.03
2015,"Hambantota","Beliatta","Wimal Geeganage",9,0.01
2015,"Hambantota","Beliatta","Sirithunga Jayasuriya",39,0.06
2015,"Hambantota","Beliatta","M. B. Theminimulla",14,0.02
2015,"Hambantota","Beliatta","Pani Wijesiriwardane",15,0.02
2015,"Hambantota","Beliatta","Duminda Nagamuwa",28,0.05
2015,"Hambantota","Beliatta","Panagoda Don Prince Soloman Anura Liyanage",44,0.07
2015,"Hambantota","Beliatta","Maithripala Sirisena",21912,35.29
2015,"Hambantota","Beliatta","Ruwanthilaka Peduru Arachchi",57,0.09
2015,"Hambantota","Beliatta","Anuruddha Polgampala",12,0.02
2015,"Hambantota","Beliatta","Baththaramulle Seelarathana Thero",26,0.04
2015,"Hambantota","Beliatta","Sarath Manamendra",30,0.05
2015,"Hambantota","Beliatta","Arachchige Rathnayaka Sirisena",107,0.17
2015,"Hambantota","Beliatta","Mahinda Rajapaksha",39513,63.65
2015,"Hambantota","Beliatta","Namal Rajapaksa",93,0.15
2015,"Hambantota","Beliatta","Sundaram Mahendran",25,0.04
2015,"Hambantota","Beliatta","Jayantha Kulathunga",10,0.02
2015,"Hambantota","Beliatta","Total No of Valid Votes",62083,99.12
2015,"Hambantota","Beliatta","No of Rejected Votes",553,0.88
2015,"Hambantota","Beliatta","Total No of Votes Polled",62636,80.06
2015,"Hambantota","Beliatta","No of Registered Electors",78234,NA
2015,"Hambantota","Tangalle","Aithurus Mohamed Illias",63,0.07
2015,"Hambantota","Tangalle","Ibrahim Miflar",85,0.09
2015,"Hambantota","Tangalle","Prasanna Priyankara",15,0.02
2015,"Hambantota","Tangalle","Wimal Geeganage",9,0.01
2015,"Hambantota","Tangalle","Sirithunga Jayasuriya",53,0.06
2015,"Hambantota","Tangalle","M. B. Theminimulla",17,0.02
2015,"Hambantota","Tangalle","Pani Wijesiriwardane",16,0.02
2015,"Hambantota","Tangalle","Duminda Nagamuwa",76,0.08
2015,"Hambantota","Tangalle","Panagoda Don Prince Soloman Anura Liyanage",60,0.06
2015,"Hambantota","Tangalle","Maithripala Sirisena",32598,33.87
2015,"Hambantota","Tangalle","Ruwanthilaka Peduru Arachchi",60,0.06
2015,"Hambantota","Tangalle","Anuruddha Polgampala",29,0.03
2015,"Hambantota","Tangalle","Baththaramulle Seelarathana Thero",31,0.03
2015,"Hambantota","Tangalle","Sarath Manamendra",67,0.07
2015,"Hambantota","Tangalle","Arachchige Rathnayaka Sirisena",162,0.17
2015,"Hambantota","Tangalle","Mahinda Rajapaksha",62739,65.18
2015,"Hambantota","Tangalle","Namal Rajapaksa",136,0.14
2015,"Hambantota","Tangalle","Sundaram Mahendran",21,0.02
2015,"Hambantota","Tangalle","Jayantha Kulathunga",11,0.01
2015,"Hambantota","Tangalle","Total No of Valid Votes",96248,99.12
2015,"Hambantota","Tangalle","No of Rejected Votes",851,0.88
2015,"Hambantota","Tangalle","Total No of Votes Polled",97099,80.82
2015,"Hambantota","Tangalle","No of Registered Electors",120148,NA
2015,"Hambantota","Tissamaharama","Aithurus Mohamed Illias",129,0.1
2015,"Hambantota","Tissamaharama","Ibrahim Miflar",147,0.11
2015,"Hambantota","Tissamaharama","Prasanna Priyankara",28,0.02
2015,"Hambantota","Tissamaharama","Wimal Geeganage",24,0.02
2015,"Hambantota","Tissamaharama","Sirithunga Jayasuriya",79,0.06
2015,"Hambantota","Tissamaharama","M. B. Theminimulla",35,0.03
2015,"Hambantota","Tissamaharama","Pani Wijesiriwardane",36,0.03
2015,"Hambantota","Tissamaharama","Duminda Nagamuwa",82,0.06
2015,"Hambantota","Tissamaharama","Panagoda Don Prince Soloman Anura Liyanage",128,0.1
2015,"Hambantota","Tissamaharama","Maithripala Sirisena",50977,38.93
2015,"Hambantota","Tissamaharama","Ruwanthilaka Peduru Arachchi",116,0.09
2015,"Hambantota","Tissamaharama","Anuruddha Polgampala",36,0.03
2015,"Hambantota","Tissamaharama","Baththaramulle Seelarathana Thero",27,0.02
2015,"Hambantota","Tissamaharama","Sarath Manamendra",73,0.06
2015,"Hambantota","Tissamaharama","Arachchige Rathnayaka Sirisena",250,0.19
2015,"Hambantota","Tissamaharama","Mahinda Rajapaksha",78546,59.99
2015,"Hambantota","Tissamaharama","Namal Rajapaksa",176,0.13
2015,"Hambantota","Tissamaharama","Sundaram Mahendran",28,0.02
2015,"Hambantota","Tissamaharama","Jayantha Kulathunga",18,0.01
2015,"Hambantota","Tissamaharama","Total No of Valid Votes",130935,99.17
2015,"Hambantota","Tissamaharama","No of Rejected Votes",1102,0.83
2015,"Hambantota","Tissamaharama","Total No of Votes Polled",132037,80.6
2015,"Hambantota","Tissamaharama","No of Registered Electors",163818,NA
2015,"Hambantota","Postal District Votes","Aithurus Mohamed Illias",3,0.02
2015,"Hambantota","Postal District Votes","Ibrahim Miflar",1,0.01
2015,"Hambantota","Postal District Votes","Prasanna Priyankara",0,0
2015,"Hambantota","Postal District Votes","Wimal Geeganage",1,0.01
2015,"Hambantota","Postal District Votes","Sirithunga Jayasuriya",7,0.04
2015,"Hambantota","Postal District Votes","M. B. Theminimulla",0,0
2015,"Hambantota","Postal District Votes","Pani Wijesiriwardane",2,0.01
2015,"Hambantota","Postal District Votes","Duminda Nagamuwa",13,0.08
2015,"Hambantota","Postal District Votes","Panagoda Don Prince Soloman Anura Liyanage",0,0
2015,"Hambantota","Postal District Votes","Maithripala Sirisena",5620,35.18
2015,"Hambantota","Postal District Votes","Ruwanthilaka Peduru Arachchi",3,0.02
2015,"Hambantota","Postal District Votes","Anuruddha Polgampala",1,0.01
2015,"Hambantota","Postal District Votes","Baththaramulle Seelarathana Thero",7,0.04
2015,"Hambantota","Postal District Votes","Sarath Manamendra",2,0.01
2015,"Hambantota","Postal District Votes","Arachchige Rathnayaka Sirisena",10,0.06
2015,"Hambantota","Postal District Votes","Mahinda Rajapaksha",10295,64.45
2015,"Hambantota","Postal District Votes","Namal Rajapaksa",5,0.03
2015,"Hambantota","Postal District Votes","Sundaram Mahendran",1,0.01
2015,"Hambantota","Postal District Votes","Jayantha Kulathunga",2,0.01
2015,"Hambantota","Postal District Votes","Total No of Valid Votes",15973,98.84
2015,"Hambantota","Postal District Votes","No of Rejected Votes",187,1.16
2015,"Hambantota","Postal District Votes","Total No of Votes Polled",16160,97.81
2015,"Hambantota","Postal District Votes","No of Registered Electors",16522,NA
2015,"Hambantota","Final District Results","Aithurus Mohamed Illias",322,0.08
2015,"Hambantota","Final District Results","Ibrahim Miflar",376,0.1
2015,"Hambantota","Final District Results","Prasanna Priyankara",83,0.02
2015,"Hambantota","Final District Results","Wimal Geeganage",57,0.01
2015,"Hambantota","Final District Results","Sirithunga Jayasuriya",242,0.06
2015,"Hambantota","Final District Results","M. B. Theminimulla",97,0.03
2015,"Hambantota","Final District Results","Pani Wijesiriwardane",85,0.02
2015,"Hambantota","Final District Results","Duminda Nagamuwa",267,0.07
2015,"Hambantota","Final District Results","Panagoda Don Prince Soloman Anura Liyanage",307,0.08
2015,"Hambantota","Final District Results","Maithripala Sirisena",138708,35.93
2015,"Hambantota","Final District Results","Ruwanthilaka Peduru Arachchi",301,0.08
2015,"Hambantota","Final District Results","Anuruddha Polgampala",102,0.03
2015,"Hambantota","Final District Results","Baththaramulle Seelarathana Thero",116,0.03
2015,"Hambantota","Final District Results","Sarath Manamendra",253,0.07
2015,"Hambantota","Final District Results","Arachchige Rathnayaka Sirisena",734,0.19
2015,"Hambantota","Final District Results","Mahinda Rajapaksha",243295,63.02
2015,"Hambantota","Final District Results","Namal Rajapaksa",565,0.15
2015,"Hambantota","Final District Results","Sundaram Mahendran",105,0.03
2015,"Hambantota","Final District Results","Jayantha Kulathunga",61,0.02
2015,"Hambantota","Final District Results","Total No of Valid Votes",386076,99.14
2015,"Hambantota","Final District Results","No of Rejected Votes",3351,0.86
2015,"Hambantota","Final District Results","Total No of Votes Polled",389427,84.13
2015,"Hambantota","Final District Results","No of Registered Electors",462911,NA
2015,"Jaffna","Kayts","Aithurus Mohamed Illias",38,0.26
2015,"Jaffna","Kayts","Ibrahim Miflar",67,0.46
2015,"Jaffna","Kayts","Prasanna Priyankara",16,0.11
2015,"Jaffna","Kayts","Wimal Geeganage",8,0.05
2015,"Jaffna","Kayts","Sirithunga Jayasuriya",34,0.23
2015,"Jaffna","Kayts","M. B. Theminimulla",11,0.07
2015,"Jaffna","Kayts","Pani Wijesiriwardane",63,0.43
2015,"Jaffna","Kayts","Duminda Nagamuwa",26,0.18
2015,"Jaffna","Kayts","Panagoda Don Prince Soloman Anura Liyanage",70,0.48
2015,"Jaffna","Kayts","Maithripala Sirisena",8144,55.48
2015,"Jaffna","Kayts","Ruwanthilaka Peduru Arachchi",33,0.22
2015,"Jaffna","Kayts","Anuruddha Polgampala",18,0.12
2015,"Jaffna","Kayts","Baththaramulle Seelarathana Thero",19,0.13
2015,"Jaffna","Kayts","Sarath Manamendra",30,0.2
2015,"Jaffna","Kayts","Arachchige Rathnayaka Sirisena",51,0.35
2015,"Jaffna","Kayts","Mahinda Rajapaksha",5959,40.6
2015,"Jaffna","Kayts","Namal Rajapaksa",55,0.37
2015,"Jaffna","Kayts","Sundaram Mahendran",22,0.15
2015,"Jaffna","Kayts","Jayantha Kulathunga",14,0.1
2015,"Jaffna","Kayts","Total No of Valid Votes",14678,96.74
2015,"Jaffna","Kayts","No of Rejected Votes",495,3.26
2015,"Jaffna","Kayts","Total No of Votes Polled",15173,68.79
2015,"Jaffna","Kayts","No of Registered Electors",22057,NA
2015,"Jaffna","Vaddukkoddai","Aithurus Mohamed Illias",107,0.36
2015,"Jaffna","Vaddukkoddai","Ibrahim Miflar",163,0.54
2015,"Jaffna","Vaddukkoddai","Prasanna Priyankara",30,0.1
2015,"Jaffna","Vaddukkoddai","Wimal Geeganage",22,0.07
2015,"Jaffna","Vaddukkoddai","Sirithunga Jayasuriya",122,0.41
2015,"Jaffna","Vaddukkoddai","M. B. Theminimulla",66,0.22
2015,"Jaffna","Vaddukkoddai","Pani Wijesiriwardane",90,0.3
2015,"Jaffna","Vaddukkoddai","Duminda Nagamuwa",78,0.26
2015,"Jaffna","Vaddukkoddai","Panagoda Don Prince Soloman Anura Liyanage",133,0.44
2015,"Jaffna","Vaddukkoddai","Maithripala Sirisena",20873,69.58
2015,"Jaffna","Vaddukkoddai","Ruwanthilaka Peduru Arachchi",102,0.34
2015,"Jaffna","Vaddukkoddai","Anuruddha Polgampala",55,0.18
2015,"Jaffna","Vaddukkoddai","Baththaramulle Seelarathana Thero",39,0.13
2015,"Jaffna","Vaddukkoddai","Sarath Manamendra",67,0.22
2015,"Jaffna","Vaddukkoddai","Arachchige Rathnayaka Sirisena",78,0.26
2015,"Jaffna","Vaddukkoddai","Mahinda Rajapaksha",7791,25.97
2015,"Jaffna","Vaddukkoddai","Namal Rajapaksa",108,0.36
2015,"Jaffna","Vaddukkoddai","Sundaram Mahendran",50,0.17
2015,"Jaffna","Vaddukkoddai","Jayantha Kulathunga",23,0.08
2015,"Jaffna","Vaddukkoddai","Total No of Valid Votes",29997,96.64
2015,"Jaffna","Vaddukkoddai","No of Rejected Votes",1043,3.36
2015,"Jaffna","Vaddukkoddai","Total No of Votes Polled",31040,65.18
2015,"Jaffna","Vaddukkoddai","No of Registered Electors",47621,NA
2015,"Jaffna","Kankesanthurai","Aithurus Mohamed Illias",94,0.37
2015,"Jaffna","Kankesanthurai","Ibrahim Miflar",169,0.66
2015,"Jaffna","Kankesanthurai","Prasanna Priyankara",40,0.16
2015,"Jaffna","Kankesanthurai","Wimal Geeganage",15,0.06
2015,"Jaffna","Kankesanthurai","Sirithunga Jayasuriya",105,0.41
2015,"Jaffna","Kankesanthurai","M. B. Theminimulla",58,0.23
2015,"Jaffna","Kankesanthurai","Pani Wijesiriwardane",40,0.16
2015,"Jaffna","Kankesanthurai","Duminda Nagamuwa",51,0.2
2015,"Jaffna","Kankesanthurai","Panagoda Don Prince Soloman Anura Liyanage",125,0.49
2015,"Jaffna","Kankesanthurai","Maithripala Sirisena",18729,73.11
2015,"Jaffna","Kankesanthurai","Ruwanthilaka Peduru Arachchi",77,0.3
2015,"Jaffna","Kankesanthurai","Anuruddha Polgampala",59,0.23
2015,"Jaffna","Kankesanthurai","Baththaramulle Seelarathana Thero",42,0.16
2015,"Jaffna","Kankesanthurai","Sarath Manamendra",61,0.24
2015,"Jaffna","Kankesanthurai","Arachchige Rathnayaka Sirisena",87,0.34
2015,"Jaffna","Kankesanthurai","Mahinda Rajapaksha",5705,22.27
2015,"Jaffna","Kankesanthurai","Namal Rajapaksa",102,0.4
2015,"Jaffna","Kankesanthurai","Sundaram Mahendran",38,0.15
2015,"Jaffna","Kankesanthurai","Jayantha Kulathunga",19,0.07
2015,"Jaffna","Kankesanthurai","Total No of Valid Votes",25616,96.89
2015,"Jaffna","Kankesanthurai","No of Rejected Votes",822,3.11
2015,"Jaffna","Kankesanthurai","Total No of Votes Polled",26438,41.82
2015,"Jaffna","Kankesanthurai","No of Registered Electors",63217,NA
2015,"Jaffna","Manipay","Aithurus Mohamed Illias",137,0.38
2015,"Jaffna","Manipay","Ibrahim Miflar",155,0.44
2015,"Jaffna","Manipay","Prasanna Priyankara",44,0.12
2015,"Jaffna","Manipay","Wimal Geeganage",16,0.04
2015,"Jaffna","Manipay","Sirithunga Jayasuriya",128,0.36
2015,"Jaffna","Manipay","M. B. Theminimulla",69,0.19
2015,"Jaffna","Manipay","Pani Wijesiriwardane",60,0.17
2015,"Jaffna","Manipay","Duminda Nagamuwa",69,0.19
2015,"Jaffna","Manipay","Panagoda Don Prince Soloman Anura Liyanage",178,0.5
2015,"Jaffna","Manipay","Maithripala Sirisena",26958,75.67
2015,"Jaffna","Manipay","Ruwanthilaka Peduru Arachchi",103,0.29
2015,"Jaffna","Manipay","Anuruddha Polgampala",63,0.18
2015,"Jaffna","Manipay","Baththaramulle Seelarathana Thero",43,0.12
2015,"Jaffna","Manipay","Sarath Manamendra",71,0.2
2015,"Jaffna","Manipay","Arachchige Rathnayaka Sirisena",96,0.27
2015,"Jaffna","Manipay","Mahinda Rajapaksha",7225,20.28
2015,"Jaffna","Manipay","Namal Rajapaksa",123,0.35
2015,"Jaffna","Manipay","Sundaram Mahendran",69,0.19
2015,"Jaffna","Manipay","Jayantha Kulathunga",20,0.06
2015,"Jaffna","Manipay","Total No of Valid Votes",35627,97.38
2015,"Jaffna","Manipay","No of Rejected Votes",960,2.62
2015,"Jaffna","Manipay","Total No of Votes Polled",36587,67.05
2015,"Jaffna","Manipay","No of Registered Electors",54567,NA
2015,"Jaffna","Kopay","Aithurus Mohamed Illias",114,0.33
2015,"Jaffna","Kopay","Ibrahim Miflar",213,0.61
2015,"Jaffna","Kopay","Prasanna Priyankara",51,0.15
2015,"Jaffna","Kopay","Wimal Geeganage",33,0.09
2015,"Jaffna","Kopay","Sirithunga Jayasuriya",118,0.34
2015,"Jaffna","Kopay","M. B. Theminimulla",93,0.27
2015,"Jaffna","Kopay","Pani Wijesiriwardane",77,0.22
2015,"Jaffna","Kopay","Duminda Nagamuwa",89,0.25
2015,"Jaffna","Kopay","Panagoda Don Prince Soloman Anura Liyanage",193,0.55
2015,"Jaffna","Kopay","Maithripala Sirisena",27161,77.44
2015,"Jaffna","Kopay","Ruwanthilaka Peduru Arachchi",156,0.44
2015,"Jaffna","Kopay","Anuruddha Polgampala",56,0.16
2015,"Jaffna","Kopay","Baththaramulle Seelarathana Thero",41,0.12
2015,"Jaffna","Kopay","Sarath Manamendra",88,0.25
2015,"Jaffna","Kopay","Arachchige Rathnayaka Sirisena",105,0.3
2015,"Jaffna","Kopay","Mahinda Rajapaksha",6211,17.71
2015,"Jaffna","Kopay","Namal Rajapaksa",180,0.51
2015,"Jaffna","Kopay","Sundaram Mahendran",73,0.21
2015,"Jaffna","Kopay","Jayantha Kulathunga",22,0.06
2015,"Jaffna","Kopay","Total No of Valid Votes",35074,96.86
2015,"Jaffna","Kopay","No of Rejected Votes",1138,3.14
2015,"Jaffna","Kopay","Total No of Votes Polled",36212,64.79
2015,"Jaffna","Kopay","No of Registered Electors",55891,NA
2015,"Jaffna","Udupiddy","Aithurus Mohamed Illias",82,0.36
2015,"Jaffna","Udupiddy","Ibrahim Miflar",125,0.54
2015,"Jaffna","Udupiddy","Prasanna Priyankara",30,0.13
2015,"Jaffna","Udupiddy","Wimal Geeganage",14,0.06
2015,"Jaffna","Udupiddy","Sirithunga Jayasuriya",50,0.22
2015,"Jaffna","Udupiddy","M. B. Theminimulla",45,0.2
2015,"Jaffna","Udupiddy","Pani Wijesiriwardane",53,0.23
2015,"Jaffna","Udupiddy","Duminda Nagamuwa",43,0.19
2015,"Jaffna","Udupiddy","Panagoda Don Prince Soloman Anura Liyanage",108,0.47
2015,"Jaffna","Udupiddy","Maithripala Sirisena",18137,78.68
2015,"Jaffna","Udupiddy","Ruwanthilaka Peduru Arachchi",65,0.28
2015,"Jaffna","Udupiddy","Anuruddha Polgampala",44,0.19
2015,"Jaffna","Udupiddy","Baththaramulle Seelarathana Thero",24,0.1
2015,"Jaffna","Udupiddy","Sarath Manamendra",59,0.26
2015,"Jaffna","Udupiddy","Arachchige Rathnayaka Sirisena",79,0.34
2015,"Jaffna","Udupiddy","Mahinda Rajapaksha",3937,17.08
2015,"Jaffna","Udupiddy","Namal Rajapaksa",93,0.4
2015,"Jaffna","Udupiddy","Sundaram Mahendran",47,0.2
2015,"Jaffna","Udupiddy","Jayantha Kulathunga",17,0.07
2015,"Jaffna","Udupiddy","Total No of Valid Votes",23052,97.57
2015,"Jaffna","Udupiddy","No of Rejected Votes",574,2.43
2015,"Jaffna","Udupiddy","Total No of Votes Polled",23626,60.26
2015,"Jaffna","Udupiddy","No of Registered Electors",39204,NA
2015,"Jaffna","Point-Pedro","Aithurus Mohamed Illias",49,0.22
2015,"Jaffna","Point-Pedro","Ibrahim Miflar",96,0.43
2015,"Jaffna","Point-Pedro","Prasanna Priyankara",22,0.1
2015,"Jaffna","Point-Pedro","Wimal Geeganage",7,0.03
2015,"Jaffna","Point-Pedro","Sirithunga Jayasuriya",47,0.21
2015,"Jaffna","Point-Pedro","M. B. Theminimulla",28,0.13
2015,"Jaffna","Point-Pedro","Pani Wijesiriwardane",18,0.08
2015,"Jaffna","Point-Pedro","Duminda Nagamuwa",38,0.17
2015,"Jaffna","Point-Pedro","Panagoda Don Prince Soloman Anura Liyanage",87,0.39
2015,"Jaffna","Point-Pedro","Maithripala Sirisena",17388,77.9
2015,"Jaffna","Point-Pedro","Ruwanthilaka Peduru Arachchi",59,0.26
2015,"Jaffna","Point-Pedro","Anuruddha Polgampala",36,0.16
2015,"Jaffna","Point-Pedro","Baththaramulle Seelarathana Thero",11,0.05
2015,"Jaffna","Point-Pedro","Sarath Manamendra",44,0.2
2015,"Jaffna","Point-Pedro","Arachchige Rathnayaka Sirisena",59,0.26
2015,"Jaffna","Point-Pedro","Mahinda Rajapaksha",4213,18.88
2015,"Jaffna","Point-Pedro","Namal Rajapaksa",65,0.29
2015,"Jaffna","Point-Pedro","Sundaram Mahendran",41,0.18
2015,"Jaffna","Point-Pedro","Jayantha Kulathunga",12,0.05
2015,"Jaffna","Point-Pedro","Total No of Valid Votes",22320,97.48
2015,"Jaffna","Point-Pedro","No of Rejected Votes",576,2.52
2015,"Jaffna","Point-Pedro","Total No of Votes Polled",22896,63.36
2015,"Jaffna","Point-Pedro","No of Registered Electors",36138,NA
2015,"Jaffna","Chavakachcheri","Aithurus Mohamed Illias",97,0.32
2015,"Jaffna","Chavakachcheri","Ibrahim Miflar",215,0.71
2015,"Jaffna","Chavakachcheri","Prasanna Priyankara",29,0.1
2015,"Jaffna","Chavakachcheri","Wimal Geeganage",14,0.05
2015,"Jaffna","Chavakachcheri","Sirithunga Jayasuriya",96,0.32
2015,"Jaffna","Chavakachcheri","M. B. Theminimulla",62,0.2
2015,"Jaffna","Chavakachcheri","Pani Wijesiriwardane",51,0.17
2015,"Jaffna","Chavakachcheri","Duminda Nagamuwa",69,0.23
2015,"Jaffna","Chavakachcheri","Panagoda Don Prince Soloman Anura Liyanage",142,0.47
2015,"Jaffna","Chavakachcheri","Maithripala Sirisena",23520,77.23
2015,"Jaffna","Chavakachcheri","Ruwanthilaka Peduru Arachchi",81,0.27
2015,"Jaffna","Chavakachcheri","Anuruddha Polgampala",51,0.17
2015,"Jaffna","Chavakachcheri","Baththaramulle Seelarathana Thero",29,0.1
2015,"Jaffna","Chavakachcheri","Sarath Manamendra",76,0.25
2015,"Jaffna","Chavakachcheri","Arachchige Rathnayaka Sirisena",127,0.42
2015,"Jaffna","Chavakachcheri","Mahinda Rajapaksha",5599,18.38
2015,"Jaffna","Chavakachcheri","Namal Rajapaksa",123,0.4
2015,"Jaffna","Chavakachcheri","Sundaram Mahendran",56,0.18
2015,"Jaffna","Chavakachcheri","Jayantha Kulathunga",19,0.06
2015,"Jaffna","Chavakachcheri","Total No of Valid Votes",30456,96.97
2015,"Jaffna","Chavakachcheri","No of Rejected Votes",953,3.03
2015,"Jaffna","Chavakachcheri","Total No of Votes Polled",31409,60.75
2015,"Jaffna","Chavakachcheri","No of Registered Electors",51702,NA
2015,"Jaffna","Nallur","Aithurus Mohamed Illias",74,0.24
2015,"Jaffna","Nallur","Ibrahim Miflar",112,0.36
2015,"Jaffna","Nallur","Prasanna Priyankara",34,0.11
2015,"Jaffna","Nallur","Wimal Geeganage",11,0.04
2015,"Jaffna","Nallur","Sirithunga Jayasuriya",79,0.25
2015,"Jaffna","Nallur","M. B. Theminimulla",44,0.14
2015,"Jaffna","Nallur","Pani Wijesiriwardane",35,0.11
2015,"Jaffna","Nallur","Duminda Nagamuwa",40,0.13
2015,"Jaffna","Nallur","Panagoda Don Prince Soloman Anura Liyanage",110,0.35
2015,"Jaffna","Nallur","Maithripala Sirisena",24929,79.87
2015,"Jaffna","Nallur","Ruwanthilaka Peduru Arachchi",67,0.21
2015,"Jaffna","Nallur","Anuruddha Polgampala",44,0.14
2015,"Jaffna","Nallur","Baththaramulle Seelarathana Thero",22,0.07
2015,"Jaffna","Nallur","Sarath Manamendra",34,0.11
2015,"Jaffna","Nallur","Arachchige Rathnayaka Sirisena",55,0.18
2015,"Jaffna","Nallur","Mahinda Rajapaksha",5405,17.32
2015,"Jaffna","Nallur","Namal Rajapaksa",52,0.17
2015,"Jaffna","Nallur","Sundaram Mahendran",50,0.16
2015,"Jaffna","Nallur","Jayantha Kulathunga",15,0.05
2015,"Jaffna","Nallur","Total No of Valid Votes",31212,97.93
2015,"Jaffna","Nallur","No of Rejected Votes",660,2.07
2015,"Jaffna","Nallur","Total No of Votes Polled",31872,68.25
2015,"Jaffna","Nallur","No of Registered Electors",46699,NA
2015,"Jaffna","Jaffna","Aithurus Mohamed Illias",41,0.18
2015,"Jaffna","Jaffna","Ibrahim Miflar",71,0.31
2015,"Jaffna","Jaffna","Prasanna Priyankara",15,0.06
2015,"Jaffna","Jaffna","Wimal Geeganage",8,0.03
2015,"Jaffna","Jaffna","Sirithunga Jayasuriya",66,0.29
2015,"Jaffna","Jaffna","M. B. Theminimulla",33,0.14
2015,"Jaffna","Jaffna","Pani Wijesiriwardane",24,0.1
2015,"Jaffna","Jaffna","Duminda Nagamuwa",31,0.13
2015,"Jaffna","Jaffna","Panagoda Don Prince Soloman Anura Liyanage",81,0.35
2015,"Jaffna","Jaffna","Maithripala Sirisena",17994,77.91
2015,"Jaffna","Jaffna","Ruwanthilaka Peduru Arachchi",40,0.17
2015,"Jaffna","Jaffna","Anuruddha Polgampala",14,0.06
2015,"Jaffna","Jaffna","Baththaramulle Seelarathana Thero",11,0.05
2015,"Jaffna","Jaffna","Sarath Manamendra",33,0.14
2015,"Jaffna","Jaffna","Arachchige Rathnayaka Sirisena",52,0.23
2015,"Jaffna","Jaffna","Mahinda Rajapaksha",4502,19.49
2015,"Jaffna","Jaffna","Namal Rajapaksa",41,0.18
2015,"Jaffna","Jaffna","Sundaram Mahendran",27,0.12
2015,"Jaffna","Jaffna","Jayantha Kulathunga",12,0.05
2015,"Jaffna","Jaffna","Total No of Valid Votes",23096,98.2
2015,"Jaffna","Jaffna","No of Rejected Votes",423,1.8
2015,"Jaffna","Jaffna","Total No of Votes Polled",23519,71.16
2015,"Jaffna","Jaffna","No of Registered Electors",33050,NA
2015,"Jaffna","Kilinochchi","Aithurus Mohamed Illias",123,0.23
2015,"Jaffna","Kilinochchi","Ibrahim Miflar",215,0.4
2015,"Jaffna","Kilinochchi","Prasanna Priyankara",39,0.07
2015,"Jaffna","Kilinochchi","Wimal Geeganage",26,0.05
2015,"Jaffna","Kilinochchi","Sirithunga Jayasuriya",115,0.21
2015,"Jaffna","Kilinochchi","M. B. Theminimulla",56,0.1
2015,"Jaffna","Kilinochchi","Pani Wijesiriwardane",92,0.17
2015,"Jaffna","Kilinochchi","Duminda Nagamuwa",66,0.12
2015,"Jaffna","Kilinochchi","Panagoda Don Prince Soloman Anura Liyanage",161,0.3
2015,"Jaffna","Kilinochchi","Maithripala Sirisena",38856,72.11
2015,"Jaffna","Kilinochchi","Ruwanthilaka Peduru Arachchi",149,0.28
2015,"Jaffna","Kilinochchi","Anuruddha Polgampala",63,0.12
2015,"Jaffna","Kilinochchi","Baththaramulle Seelarathana Thero",41,0.08
2015,"Jaffna","Kilinochchi","Sarath Manamendra",106,0.2
2015,"Jaffna","Kilinochchi","Arachchige Rathnayaka Sirisena",180,0.33
2015,"Jaffna","Kilinochchi","Mahinda Rajapaksha",13300,24.68
2015,"Jaffna","Kilinochchi","Namal Rajapaksa",184,0.34
2015,"Jaffna","Kilinochchi","Sundaram Mahendran",77,0.14
2015,"Jaffna","Kilinochchi","Jayantha Kulathunga",37,0.07
2015,"Jaffna","Kilinochchi","Total No of Valid Votes",53886,96.52
2015,"Jaffna","Kilinochchi","No of Rejected Votes",1940,3.48
2015,"Jaffna","Kilinochchi","Total No of Votes Polled",55826,70.58
2015,"Jaffna","Kilinochchi","No of Registered Electors",79093,NA
2015,"Jaffna","Postal District Votes","Aithurus Mohamed Illias",22,0.14
2015,"Jaffna","Postal District Votes","Ibrahim Miflar",19,0.12
2015,"Jaffna","Postal District Votes","Prasanna Priyankara",10,0.06
2015,"Jaffna","Postal District Votes","Wimal Geeganage",4,0.03
2015,"Jaffna","Postal District Votes","Sirithunga Jayasuriya",15,0.1
2015,"Jaffna","Postal District Votes","M. B. Theminimulla",3,0.02
2015,"Jaffna","Postal District Votes","Pani Wijesiriwardane",12,0.08
2015,"Jaffna","Postal District Votes","Duminda Nagamuwa",10,0.06
2015,"Jaffna","Postal District Votes","Panagoda Don Prince Soloman Anura Liyanage",10,0.06
2015,"Jaffna","Postal District Votes","Maithripala Sirisena",10885,69.17
2015,"Jaffna","Postal District Votes","Ruwanthilaka Peduru Arachchi",10,0.06
2015,"Jaffna","Postal District Votes","Anuruddha Polgampala",5,0.03
2015,"Jaffna","Postal District Votes","Baththaramulle Seelarathana Thero",7,0.04
2015,"Jaffna","Postal District Votes","Sarath Manamendra",8,0.05
2015,"Jaffna","Postal District Votes","Arachchige Rathnayaka Sirisena",9,0.06
2015,"Jaffna","Postal District Votes","Mahinda Rajapaksha",4607,29.27
2015,"Jaffna","Postal District Votes","Namal Rajapaksa",24,0.15
2015,"Jaffna","Postal District Votes","Sundaram Mahendran",73,0.46
2015,"Jaffna","Postal District Votes","Jayantha Kulathunga",4,0.03
2015,"Jaffna","Postal District Votes","Total No of Valid Votes",15737,97.2
2015,"Jaffna","Postal District Votes","No of Rejected Votes",454,2.8
