"Year","District","Electorate","ColNames","Votes","Percentage"
2005,"Monaragala","Final District Results","Anura De Silva",133,0.06
2005,"Monaragala","Final District Results","Aruna de Soyza",286,0.13
2005,"Monaragala","Final District Results","Mahinda Rajapaksha",126094,56.27
2005,"Monaragala","Final District Results","Ranil Wickramasinghe",92244,41.16
2005,"Monaragala","Final District Results","Achala Ashoka Suraweera",943,0.42
2005,"Monaragala","Final District Results","Victor Hettigoda",239,0.11
2005,"Monaragala","Final District Results","Hewaheenipallage Shantha Dharmadwaja",44,0.02
2005,"Monaragala","Final District Results","Total No of Valid Votes",221450,98.82
2005,"Monaragala","Final District Results","No of Rejected Votes",2636,1.18
2005,"Monaragala","Final District Results","Total No of Votes Polled",224086,81.16
2005,"Monaragala","Final District Results","No of Registered Electors",276109,NA
2005,"Ratnapura","Final District Results","Wimal Geeganage",496,0.09
2005,"Ratnapura","Final District Results","Chamil Jayaneththi",645,0.12
2005,"Ratnapura","Final District Results","Ajith Kumara Jayaweera Arachchige",330,0.06
2005,"Ratnapura","Final District Results","Siritunga Jayasuriya",2220,0.4
2005,"Ratnapura","Final District Results","P. Nelson Perera",206,0.04
2005,"Ratnapura","Final District Results","Wije Dias",134,0.02
2005,"Ratnapura","Final District Results","Anura De Silva",393,0.07
2005,"Ratnapura","Final District Results","Aruna de Soyza",557,0.1
2005,"Ratnapura","Final District Results","Mahinda Rajapaksha",294260,52.49
2005,"Ratnapura","Final District Results","Ranil Wickramasinghe",252838,45.1
2005,"Ratnapura","Final District Results","Achala Ashoka Suraweera",2122,0.38
2005,"Ratnapura","Final District Results","Victor Hettigoda",795,0.14
2005,"Ratnapura","Final District Results","Hewaheenipallage Shantha Dharmadwaja",78,0.01
2005,"Ratnapura","Final District Results","Total No of Valid Votes",555074,99.02
2005,"Jaffna","Point-Pedro","No of Registered Electors",47188,NA
2005,"Jaffna","Chavakachcheri","No of Registered Electors",62022,NA
2005,"Jaffna","Nallur","No of Registered Electors",70251,NA
2005,"Jaffna","Jaffna","No of Registered Electors",62089,NA
2005,"Jaffna","Kilinochchi","No of Registered Electors",89454,NA
2005,"Ratnapura","Final District Results","No of Rejected Votes",5510,0.98
2005,"Ratnapura","Final District Results","Total No of Votes Polled",560584,83.89
2005,"Ratnapura","Final District Results","No of Registered Electors",668217,NA
2005,"Vanni","Mannar","Wimal Geeganage",21,0.09
2005,"Vanni","Mannar","Chamil Jayaneththi",50,0.22
2005,"Vanni","Mannar","Ajith Kumara Jayaweera Arachchige",44,0.19
2005,"Vanni","Mannar","Siritunga Jayasuriya",160,0.69
2005,"Vanni","Mannar","P. Nelson Perera",7,0.03
2005,"Vanni","Mannar","Wije Dias",18,0.08
2005,"Vanni","Mannar","Anura De Silva",21,0.09
2005,"Vanni","Mannar","Aruna de Soyza",18,0.08
2005,"Vanni","Mannar","Mahinda Rajapaksha",2183,9.46
2005,"Vanni","Mannar","Ranil Wickramasinghe",20463,88.72
2005,"Vanni","Mannar","Achala Ashoka Suraweera",54,0.23
2005,"Vanni","Mannar","Victor Hettigoda",21,0.09
2005,"Vanni","Mannar","Hewaheenipallage Shantha Dharmadwaja",5,0.02
2005,"Vanni","Mannar","Total No of Valid Votes",23065,98.46
2005,"Vanni","Mannar","No of Rejected Votes",361,1.54
2005,"Vanni","Mannar","Total No of Votes Polled",23426,29.69
2005,"Vanni","Vavuniya","Wimal Geeganage",40,0.09
2005,"Vanni","Vavuniya","Chamil Jayaneththi",68,0.16
2005,"Vanni","Vavuniya","Ajith Kumara Jayaweera Arachchige",37,0.09
2005,"Vanni","Vavuniya","Siritunga Jayasuriya",276,0.65
2005,"Vanni","Vavuniya","P. Nelson Perera",15,0.04
2005,"Vanni","Vavuniya","Wije Dias",37,0.09
2005,"Vanni","Vavuniya","Anura De Silva",33,0.08
2005,"Vanni","Vavuniya","Aruna de Soyza",37,0.09
2005,"Vanni","Vavuniya","Mahinda Rajapaksha",7936,18.78
2005,"Vanni","Vavuniya","Ranil Wickramasinghe",33553,79.39
2005,"Vanni","Vavuniya","Achala Ashoka Suraweera",155,0.37
2005,"Vanni","Vavuniya","Victor Hettigoda",62,0.15
2005,"Vanni","Vavuniya","Hewaheenipallage Shantha Dharmadwaja",13,0.03
2005,"Vanni","Vavuniya","Total No of Valid Votes",42262,98.22
2005,"Vanni","Vavuniya","No of Rejected Votes",766,1.78
2005,"Vanni","Vavuniya","Total No of Votes Polled",43028,41.02
2005,"Vanni","Mullaitivu","Wimal Geeganage",1,0.11
2005,"Vanni","Mullaitivu","Chamil Jayaneththi",1,0.11
2005,"Vanni","Mullaitivu","Ajith Kumara Jayaweera Arachchige",0,0
2005,"Vanni","Mullaitivu","Siritunga Jayasuriya",2,0.22
2005,"Vanni","Mullaitivu","P. Nelson Perera",0,0
2005,"Vanni","Mullaitivu","Wije Dias",0,0
2005,"Vanni","Mullaitivu","Anura De Silva",1,0.11
2005,"Vanni","Mullaitivu","Aruna de Soyza",2,0.22
2005,"Vanni","Mullaitivu","Mahinda Rajapaksha",510,57.24
2005,"Vanni","Mullaitivu","Ranil Wickramasinghe",372,41.75
2005,"Vanni","Mullaitivu","Achala Ashoka Suraweera",1,0.11
2005,"Vanni","Mullaitivu","Victor Hettigoda",1,0.11
2005,"Vanni","Mullaitivu","Hewaheenipallage Shantha Dharmadwaja",0,0
2005,"Vanni","Mullaitivu","Total No of Valid Votes",891,98.78
2005,"Vanni","Mullaitivu","No of Rejected Votes",11,1.22
2005,"Vanni","Mullaitivu","Total No of Votes Polled",902,1.35
2005,"Kegalle","Final District Results","Wimal Geeganage",400,0.08
2005,"Kegalle","Final District Results","Chamil Jayaneththi",437,0.09
2005,"Kegalle","Final District Results","Ajith Kumara Jayaweera Arachchige",231,0.05
2005,"Kegalle","Final District Results","Siritunga Jayasuriya",1804,0.38
2005,"Kegalle","Final District Results","P. Nelson Perera",117,0.02
2005,"Kegalle","Final District Results","Wije Dias",152,0.03
2005,"Kegalle","Final District Results","Anura De Silva",355,0.07
2005,"Kegalle","Final District Results","Aruna de Soyza",375,0.08
2005,"Kegalle","Final District Results","Mahinda Rajapaksha",239184,50.51
2005,"Kegalle","Final District Results","Ranil Wickramasinghe",223483,47.19
2005,"Kegalle","Final District Results","Achala Ashoka Suraweera",1457,0.31
2005,"Kegalle","Final District Results","Victor Hettigoda",707,0.15
2005,"Kegalle","Final District Results","Hewaheenipallage Shantha Dharmadwaja",71,0.01
2005,"Kegalle","Final District Results","Total No of Valid Votes",468773,98.99
2005,"Kegalle","Final District Results","No of Rejected Votes",4795,1.01
2005,"Kegalle","Final District Results","Total No of Votes Polled",473568,81.19
2005,"Kegalle","Final District Results","No of Registered Electors",583282,NA
2005,"Colombo","Postal District Votes","Wimal Geeganage",5,0.03
2005,"Colombo","Postal District Votes","Chamil Jayaneththi",9,0.05
2005,"Colombo","Postal District Votes","Ajith Kumara Jayaweera Arachchige",1,0.01
2005,"Colombo","Postal District Votes","Siritunga Jayasuriya",8,0.05
2005,"Colombo","Postal District Votes","P. Nelson Perera",0,0
2005,"Colombo","Postal District Votes","Wije Dias",6,0.03
2005,"Colombo","Postal District Votes","Anura De Silva",1,0.01
2005,"Colombo","Postal District Votes","Aruna de Soyza",5,0.03
2005,"Colombo","Postal District Votes","Mahinda Rajapaksha",10901,62.35
2005,"Colombo","Postal District Votes","Ranil Wickramasinghe",6143,35.13
2005,"Colombo","Postal District Votes","Achala Ashoka Suraweera",2,0.01
2005,"Colombo","Postal District Votes","Victor Hettigoda",62,0.35
2005,"Colombo","Postal District Votes","Hewaheenipallage Shantha Dharmadwaja",1,0.01
2005,"Colombo","Postal District Votes","Total No of Valid Votes",17144,98.06
2005,"Colombo","Postal District Votes","No of Rejected Votes",340,1.94
2005,"Colombo","Postal District Votes","Total No of Votes Polled",17484,NA
2005,"Gampaha","Postal District Votes","Wimal Geeganage",6,0.02
2005,"Gampaha","Postal District Votes","Chamil Jayaneththi",10,0.04
2005,"Gampaha","Postal District Votes","Ajith Kumara Jayaweera Arachchige",2,0.01
2005,"Gampaha","Postal District Votes","Siritunga Jayasuriya",9,0.03
2005,"Gampaha","Postal District Votes","P. Nelson Perera",1,0
2005,"Gampaha","Postal District Votes","Wije Dias",6,0.02
2005,"Gampaha","Postal District Votes","Anura De Silva",2,0.01
2005,"Gampaha","Postal District Votes","Aruna de Soyza",2,0.01
2005,"Gampaha","Postal District Votes","Mahinda Rajapaksha",17131,64.62
2005,"Gampaha","Postal District Votes","Ranil Wickramasinghe",8819,33.27
2005,"Gampaha","Postal District Votes","Achala Ashoka Suraweera",7,0.03
2005,"Gampaha","Postal District Votes","Victor Hettigoda",87,0.33
2005,"Gampaha","Postal District Votes","Hewaheenipallage Shantha Dharmadwaja",2,0.01
2005,"Gampaha","Postal District Votes","Total No of Valid Votes",26084,98.39
2005,"Vanni","Mannar","No of Registered Electors",78906,NA
2005,"Vanni","Vavuniya","No of Registered Electors",104884,NA
2005,"Vanni","Mullaitivu","No of Registered Electors",66596,NA
2005,"Gampaha","Postal District Votes","No of Rejected Votes",427,1.61
2005,"Gampaha","Postal District Votes","Total No of Votes Polled",26511,NA
2005,"Batticaloa","Kalkuda","Wimal Geeganage",12,0.03
2005,"Batticaloa","Kalkuda","Chamil Jayaneththi",52,0.13
2005,"Batticaloa","Kalkuda","Ajith Kumara Jayaweera Arachchige",44,0.11
2005,"Batticaloa","Kalkuda","Siritunga Jayasuriya",214,0.53
2005,"Batticaloa","Kalkuda","P. Nelson Perera",28,0.07
2005,"Batticaloa","Kalkuda","Wije Dias",43,0.11
2005,"Batticaloa","Kalkuda","Anura De Silva",37,0.09
2005,"Batticaloa","Kalkuda","Aruna de Soyza",52,0.13
2005,"Batticaloa","Kalkuda","Mahinda Rajapaksha",11105,27.51
2005,"Batticaloa","Kalkuda","Ranil Wickramasinghe",28482,70.55
2005,"Batticaloa","Kalkuda","Achala Ashoka Suraweera",253,0.63
2005,"Batticaloa","Kalkuda","Victor Hettigoda",43,0.11
2005,"Batticaloa","Kalkuda","Hewaheenipallage Shantha Dharmadwaja",4,0.01
2005,"Batticaloa","Kalkuda","Total No of Valid Votes",40369,98.77
2005,"Batticaloa","Kalkuda","No of Rejected Votes",503,1.23
2005,"Batticaloa","Kalkuda","Total No of Votes Polled",40872,44.71
2005,"Batticaloa","Batticaloa","Wimal Geeganage",20,0.02
2005,"Batticaloa","Batticaloa","Chamil Jayaneththi",51,0.06
2005,"Batticaloa","Batticaloa","Ajith Kumara Jayaweera Arachchige",93,0.11
2005,"Batticaloa","Batticaloa","Siritunga Jayasuriya",474,0.58
2005,"Batticaloa","Batticaloa","P. Nelson Perera",18,0.02
2005,"Batticaloa","Batticaloa","Wije Dias",41,0.05
2005,"Batticaloa","Batticaloa","Anura De Silva",73,0.09
2005,"Batticaloa","Batticaloa","Aruna de Soyza",51,0.06
2005,"Batticaloa","Batticaloa","Mahinda Rajapaksha",15798,19.17
2005,"Batticaloa","Batticaloa","Ranil Wickramasinghe",65401,79.34
2005,"Batticaloa","Batticaloa","Achala Ashoka Suraweera",265,0.32
2005,"Batticaloa","Batticaloa","Victor Hettigoda",136,0.16
2005,"Batticaloa","Batticaloa","Hewaheenipallage Shantha Dharmadwaja",7,0.01
2005,"Batticaloa","Batticaloa","Total No of Valid Votes",82428,98.84
2005,"Batticaloa","Batticaloa","No of Rejected Votes",970,1.16
2005,"Batticaloa","Batticaloa","Total No of Votes Polled",83398,56.36
2005,"Batticaloa","Paddiruppu","Wimal Geeganage",10,0.04
2005,"Batticaloa","Paddiruppu","Chamil Jayaneththi",42,0.16
2005,"Batticaloa","Paddiruppu","Ajith Kumara Jayaweera Arachchige",16,0.06
2005,"Batticaloa","Paddiruppu","Siritunga Jayasuriya",201,0.79
2005,"Batticaloa","Paddiruppu","P. Nelson Perera",13,0.05
2005,"Batticaloa","Paddiruppu","Wije Dias",19,0.07
2005,"Batticaloa","Paddiruppu","Anura De Silva",29,0.11
2005,"Batticaloa","Paddiruppu","Aruna de Soyza",19,0.07
2005,"Batticaloa","Paddiruppu","Mahinda Rajapaksha",905,3.55
2005,"Batticaloa","Paddiruppu","Ranil Wickramasinghe",24142,94.72
2005,"Batticaloa","Paddiruppu","Achala Ashoka Suraweera",58,0.23
2005,"Batticaloa","Paddiruppu","Victor Hettigoda",28,0.11
2005,"Batticaloa","Paddiruppu","Hewaheenipallage Shantha Dharmadwaja",7,0.03
2005,"Batticaloa","Paddiruppu","Total No of Valid Votes",25489,99.04
2005,"Batticaloa","Paddiruppu","No of Rejected Votes",247,0.96
2005,"Batticaloa","Paddiruppu","Total No of Votes Polled",25736,32.44
2005,"Kalutara","Postal District Votes","Wimal Geeganage",5,0.03
2005,"Kalutara","Postal District Votes","Chamil Jayaneththi",12,0.07
2005,"Kalutara","Postal District Votes","Ajith Kumara Jayaweera Arachchige",1,0.01
2005,"Kalutara","Postal District Votes","Siritunga Jayasuriya",6,0.04
2005,"Kalutara","Postal District Votes","P. Nelson Perera",0,0
2005,"Kalutara","Postal District Votes","Wije Dias",5,0.03
2005,"Kalutara","Postal District Votes","Anura De Silva",4,0.02
2005,"Kalutara","Postal District Votes","Aruna de Soyza",4,0.02
2005,"Kalutara","Postal District Votes","Mahinda Rajapaksha",11027,65.36
2005,"Kalutara","Postal District Votes","Ranil Wickramasinghe",5434,32.21
2005,"Kalutara","Postal District Votes","Achala Ashoka Suraweera",6,0.04
2005,"Kalutara","Postal District Votes","Victor Hettigoda",31,0.18
2005,"Kalutara","Postal District Votes","Hewaheenipallage Shantha Dharmadwaja",1,0.01
2005,"Kalutara","Postal District Votes","Total No of Valid Votes",16536,98.02
2005,"Kalutara","Postal District Votes","No of Rejected Votes",334,1.98
2005,"Kalutara","Postal District Votes","Total No of Votes Polled",16870,NA
2005,"Mahanuwara","Postal District Votes","Wimal Geeganage",5,0.02
2005,"Mahanuwara","Postal District Votes","Chamil Jayaneththi",8,0.03
2005,"Mahanuwara","Postal District Votes","Ajith Kumara Jayaweera Arachchige",2,0.01
2005,"Mahanuwara","Postal District Votes","Siritunga Jayasuriya",12,0.04
2005,"Mahanuwara","Postal District Votes","P. Nelson Perera",0,0
2005,"Mahanuwara","Postal District Votes","Wije Dias",12,0.04
2005,"Mahanuwara","Postal District Votes","Anura De Silva",4,0.01
2005,"Mahanuwara","Postal District Votes","Aruna de Soyza",3,0.01
2005,"Mahanuwara","Postal District Votes","Mahinda Rajapaksha",15686,58.71
2005,"Mahanuwara","Postal District Votes","Ranil Wickramasinghe",10502,39.31
2005,"Mahanuwara","Postal District Votes","Achala Ashoka Suraweera",15,0.06
2005,"Mahanuwara","Postal District Votes","Victor Hettigoda",57,0.21
2005,"Mahanuwara","Postal District Votes","Hewaheenipallage Shantha Dharmadwaja",0,0
2005,"Mahanuwara","Postal District Votes","Total No of Valid Votes",26306,98.47
2005,"Mahanuwara","Postal District Votes","No of Rejected Votes",410,1.53
2005,"Batticaloa","Kalkuda","No of Registered Electors",91410,NA
2005,"Batticaloa","Batticaloa","No of Registered Electors",147979,NA
2005,"Batticaloa","Paddiruppu","No of Registered Electors",79339,NA
2005,"Mahanuwara","Postal District Votes","Total No of Votes Polled",26716,NA
2005,"Digamadulla","Ampara","Wimal Geeganage",89,0.09
2005,"Digamadulla","Ampara","Chamil Jayaneththi",86,0.08
2005,"Digamadulla","Ampara","Ajith Kumara Jayaweera Arachchige",55,0.05
2005,"Digamadulla","Ampara","Siritunga Jayasuriya",275,0.27
2005,"Digamadulla","Ampara","P. Nelson Perera",45,0.04
2005,"Digamadulla","Ampara","Wije Dias",37,0.04
2005,"Digamadulla","Ampara","Anura De Silva",58,0.06
2005,"Digamadulla","Ampara","Aruna de Soyza",127,0.12
2005,"Digamadulla","Ampara","Mahinda Rajapaksha",57624,55.85
2005,"Digamadulla","Ampara","Ranil Wickramasinghe",44218,42.86
2005,"Digamadulla","Ampara","Achala Ashoka Suraweera",418,0.41
2005,"Digamadulla","Ampara","Victor Hettigoda",131,0.13
2005,"Digamadulla","Ampara","Hewaheenipallage Shantha Dharmadwaja",16,0.02
2005,"Digamadulla","Ampara","Total No of Valid Votes",103179,99.09
2005,"Digamadulla","Ampara","No of Rejected Votes",949,0.91
2005,"Digamadulla","Ampara","Total No of Votes Polled",104128,76.15
2005,"Digamadulla","Sammanthurai","Wimal Geeganage",7,0.02
2005,"Digamadulla","Sammanthurai","Chamil Jayaneththi",21,0.05
2005,"Digamadulla","Sammanthurai","Ajith Kumara Jayaweera Arachchige",57,0.12
2005,"Digamadulla","Sammanthurai","Siritunga Jayasuriya",220,0.47
2005,"Digamadulla","Sammanthurai","P. Nelson Perera",7,0.02
2005,"Digamadulla","Sammanthurai","Wije Dias",13,0.03
2005,"Digamadulla","Sammanthurai","Anura De Silva",26,0.06
2005,"Digamadulla","Sammanthurai","Aruna de Soyza",54,0.12
2005,"Digamadulla","Sammanthurai","Mahinda Rajapaksha",21029,45.09
2005,"Digamadulla","Sammanthurai","Ranil Wickramasinghe",24969,53.53
2005,"Digamadulla","Sammanthurai","Achala Ashoka Suraweera",201,0.43
2005,"Digamadulla","Sammanthurai","Victor Hettigoda",34,0.07
2005,"Digamadulla","Sammanthurai","Hewaheenipallage Shantha Dharmadwaja",3,0.01
2005,"Digamadulla","Sammanthurai","Total No of Valid Votes",46641,98.9
2005,"Digamadulla","Sammanthurai","No of Rejected Votes",517,1.1
2005,"Digamadulla","Sammanthurai","Total No of Votes Polled",47158,70.74
2005,"Digamadulla","Kalmunai","Wimal Geeganage",9,0.02
2005,"Digamadulla","Kalmunai","Chamil Jayaneththi",15,0.04
2005,"Digamadulla","Kalmunai","Ajith Kumara Jayaweera Arachchige",33,0.09
2005,"Digamadulla","Kalmunai","Siritunga Jayasuriya",175,0.45
2005,"Digamadulla","Kalmunai","P. Nelson Perera",9,0.02
2005,"Digamadulla","Kalmunai","Wije Dias",13,0.03
2005,"Digamadulla","Kalmunai","Anura De Silva",43,0.11
2005,"Digamadulla","Kalmunai","Aruna de Soyza",19,0.05
2005,"Digamadulla","Kalmunai","Mahinda Rajapaksha",8951,23.08
2005,"Digamadulla","Kalmunai","Ranil Wickramasinghe",29316,75.6
2005,"Digamadulla","Kalmunai","Achala Ashoka Suraweera",125,0.32
2005,"Digamadulla","Kalmunai","Victor Hettigoda",68,0.18
2005,"Digamadulla","Kalmunai","Hewaheenipallage Shantha Dharmadwaja",3,0.01
2005,"Digamadulla","Kalmunai","Total No of Valid Votes",38779,98.84
2005,"Digamadulla","Kalmunai","No of Rejected Votes",456,1.16
2005,"Digamadulla","Kalmunai","Total No of Votes Polled",39235,62.03
2005,"Digamadulla","Pottuvil","Wimal Geeganage",29,0.03
2005,"Digamadulla","Pottuvil","Chamil Jayaneththi",55,0.07
2005,"Digamadulla","Pottuvil","Ajith Kumara Jayaweera Arachchige",68,0.08
2005,"Digamadulla","Pottuvil","Siritunga Jayasuriya",419,0.5
2005,"Digamadulla","Pottuvil","P. Nelson Perera",27,0.03
2005,"Digamadulla","Pottuvil","Wije Dias",18,0.02
2005,"Digamadulla","Pottuvil","Anura De Silva",73,0.09
2005,"Digamadulla","Pottuvil","Aruna de Soyza",93,0.11
2005,"Digamadulla","Pottuvil","Mahinda Rajapaksha",27704,32.84
2005,"Digamadulla","Pottuvil","Ranil Wickramasinghe",55467,65.75
2005,"Digamadulla","Pottuvil","Achala Ashoka Suraweera",314,0.37
2005,"Digamadulla","Pottuvil","Victor Hettigoda",76,0.09
2005,"Digamadulla","Pottuvil","Hewaheenipallage Shantha Dharmadwaja",16,0.02
2005,"Digamadulla","Pottuvil","Total No of Valid Votes",84359,98.99
2005,"Digamadulla","Pottuvil","No of Rejected Votes",863,1.01
2005,"Digamadulla","Pottuvil","Total No of Votes Polled",85222,65.66
2005,"Matale","Postal District Votes","Wimal Geeganage",0,0
2005,"Matale","Postal District Votes","Chamil Jayaneththi",2,0.02
2005,"Matale","Postal District Votes","Ajith Kumara Jayaweera Arachchige",1,0.01
2005,"Matale","Postal District Votes","Siritunga Jayasuriya",4,0.04
2005,"Matale","Postal District Votes","P. Nelson Perera",0,0
2005,"Matale","Postal District Votes","Wije Dias",0,0
2005,"Matale","Postal District Votes","Anura De Silva",1,0.01
2005,"Matale","Postal District Votes","Aruna de Soyza",1,0.01
2005,"Matale","Postal District Votes","Mahinda Rajapaksha",6547,61.54
2005,"Matale","Postal District Votes","Ranil Wickramasinghe",3910,36.75
2005,"Matale","Postal District Votes","Achala Ashoka Suraweera",8,0.08
2005,"Matale","Postal District Votes","Victor Hettigoda",19,0.18
2005,"Matale","Postal District Votes","Hewaheenipallage Shantha Dharmadwaja",0,0
2005,"Matale","Postal District Votes","Total No of Valid Votes",10493,98.63
2005,"Matale","Postal District Votes","No of Rejected Votes",146,1.37
2005,"Matale","Postal District Votes","Total No of Votes Polled",10639,NA
2005,"Nuwara-Eliya","Postal District Votes","Wimal Geeganage",0,0
2005,"Nuwara-Eliya","Postal District Votes","Chamil Jayaneththi",2,0.03
2005,"Nuwara-Eliya","Postal District Votes","Ajith Kumara Jayaweera Arachchige",0,0
2005,"Nuwara-Eliya","Postal District Votes","Siritunga Jayasuriya",3,0.04
2005,"Nuwara-Eliya","Postal District Votes","P. Nelson Perera",0,0
2005,"Nuwara-Eliya","Postal District Votes","Wije Dias",0,0
2005,"Nuwara-Eliya","Postal District Votes","Anura De Silva",0,0
2005,"Nuwara-Eliya","Postal District Votes","Aruna de Soyza",0,0
2005,"Nuwara-Eliya","Postal District Votes","Mahinda Rajapaksha",4039,55.31
2005,"Nuwara-Eliya","Postal District Votes","Ranil Wickramasinghe",3099,42.43
2005,"Nuwara-Eliya","Postal District Votes","Achala Ashoka Suraweera",2,0.03
2005,"Nuwara-Eliya","Postal District Votes","Victor Hettigoda",11,0.15
2005,"Nuwara-Eliya","Postal District Votes","Hewaheenipallage Shantha Dharmadwaja",0,0
2005,"Nuwara-Eliya","Postal District Votes","Total No of Valid Votes",7156,97.99
2005,"Nuwara-Eliya","Postal District Votes","No of Rejected Votes",147,2.01
2005,"Digamadulla","Ampara","No of Registered Electors",136738,NA
2005,"Digamadulla","Sammanthurai","No of Registered Electors",66666,NA
2005,"Digamadulla","Kalmunai","No of Registered Electors",63251,NA
2005,"Digamadulla","Pottuvil","No of Registered Electors",129798,NA
2005,"Nuwara-Eliya","Postal District Votes","Total No of Votes Polled",7303,NA
2005,"Trincomalee","Seruwila","Wimal Geeganage",26,0.07
2005,"Trincomalee","Seruwila","Chamil Jayaneththi",50,0.13
2005,"Trincomalee","Seruwila","Ajith Kumara Jayaweera Arachchige",35,0.09
2005,"Trincomalee","Seruwila","Siritunga Jayasuriya",142,0.36
2005,"Trincomalee","Seruwila","P. Nelson Perera",9,0.02
2005,"Trincomalee","Seruwila","Wije Dias",14,0.04
2005,"Trincomalee","Seruwila","Anura De Silva",29,0.07
2005,"Trincomalee","Seruwila","Aruna de Soyza",50,0.13
2005,"Trincomalee","Seruwila","Mahinda Rajapaksha",21353,53.71
2005,"Trincomalee","Seruwila","Ranil Wickramasinghe",17835,44.86
2005,"Trincomalee","Seruwila","Achala Ashoka Suraweera",153,0.38
2005,"Trincomalee","Seruwila","Victor Hettigoda",56,0.14
2005,"Trincomalee","Seruwila","Hewaheenipallage Shantha Dharmadwaja",7,0.02
2005,"Trincomalee","Seruwila","Total No of Valid Votes",39759,98.99
2005,"Trincomalee","Seruwila","No of Rejected Votes",406,1.01
2005,"Trincomalee","Seruwila","Total No of Votes Polled",40165,60.74
2005,"Trincomalee","Trincomalee","Wimal Geeganage",27,0.05
2005,"Trincomalee","Trincomalee","Chamil Jayaneththi",65,0.12
2005,"Trincomalee","Trincomalee","Ajith Kumara Jayaweera Arachchige",38,0.07
2005,"Trincomalee","Trincomalee","Siritunga Jayasuriya",299,0.56
2005,"Trincomalee","Trincomalee","P. Nelson Perera",24,0.05
2005,"Trincomalee","Trincomalee","Wije Dias",33,0.06
2005,"Trincomalee","Trincomalee","Anura De Silva",56,0.11
2005,"Trincomalee","Trincomalee","Aruna de Soyza",37,0.07
2005,"Trincomalee","Trincomalee","Mahinda Rajapaksha",10878,20.48
2005,"Trincomalee","Trincomalee","Ranil Wickramasinghe",41369,77.9
2005,"Trincomalee","Trincomalee","Achala Ashoka Suraweera",138,0.26
2005,"Trincomalee","Trincomalee","Victor Hettigoda",133,0.25
2005,"Trincomalee","Trincomalee","Hewaheenipallage Shantha Dharmadwaja",9,0.02
2005,"Trincomalee","Trincomalee","Total No of Valid Votes",53106,98.23
2005,"Trincomalee","Trincomalee","No of Rejected Votes",956,1.77
2005,"Trincomalee","Trincomalee","Total No of Votes Polled",54062,59.35
2005,"Trincomalee","Mutur","Wimal Geeganage",16,0.03
2005,"Trincomalee","Mutur","Chamil Jayaneththi",32,0.07
2005,"Trincomalee","Mutur","Ajith Kumara Jayaweera Arachchige",82,0.17
2005,"Trincomalee","Mutur","Siritunga Jayasuriya",338,0.69
2005,"Trincomalee","Mutur","P. Nelson Perera",22,0.05
2005,"Trincomalee","Mutur","Wije Dias",18,0.04
2005,"Trincomalee","Mutur","Anura De Silva",45,0.09
2005,"Trincomalee","Mutur","Aruna de Soyza",65,0.13
2005,"Trincomalee","Mutur","Mahinda Rajapaksha",18817,38.55
2005,"Trincomalee","Mutur","Ranil Wickramasinghe",29061,59.54
2005,"Trincomalee","Mutur","Achala Ashoka Suraweera",257,0.53
2005,"Trincomalee","Mutur","Victor Hettigoda",45,0.09
2005,"Trincomalee","Mutur","Hewaheenipallage Shantha Dharmadwaja",10,0.02
2005,"Trincomalee","Mutur","Total No of Valid Votes",48808,98.9
2005,"Trincomalee","Mutur","No of Rejected Votes",542,1.1
2005,"Trincomalee","Mutur","Total No of Votes Polled",49350,60.53
2005,"Galle","Postal District Votes","Wimal Geeganage",4,0.02
2005,"Galle","Postal District Votes","Chamil Jayaneththi",5,0.03
2005,"Galle","Postal District Votes","Ajith Kumara Jayaweera Arachchige",2,0.01
2005,"Galle","Postal District Votes","Siritunga Jayasuriya",9,0.05
2005,"Galle","Postal District Votes","P. Nelson Perera",0,0
2005,"Galle","Postal District Votes","Wije Dias",5,0.03
2005,"Galle","Postal District Votes","Anura De Silva",2,0.01
2005,"Galle","Postal District Votes","Aruna de Soyza",4,0.02
2005,"Galle","Postal District Votes","Mahinda Rajapaksha",12617,66.27
2005,"Galle","Postal District Votes","Ranil Wickramasinghe",6079,31.93
2005,"Galle","Postal District Votes","Achala Ashoka Suraweera",3,0.02
2005,"Galle","Postal District Votes","Victor Hettigoda",47,0.25
2005,"Galle","Postal District Votes","Hewaheenipallage Shantha Dharmadwaja",0,0
2005,"Galle","Postal District Votes","Total No of Valid Votes",18777,98.63
2005,"Galle","Postal District Votes","No of Rejected Votes",261,1.37
2005,"Galle","Postal District Votes","Total No of Votes Polled",19038,NA
2005,"Matara","Postal District Votes","Wimal Geeganage",2,0.01
2005,"Matara","Postal District Votes","Chamil Jayaneththi",4,0.03
2005,"Matara","Postal District Votes","Ajith Kumara Jayaweera Arachchige",1,0.01
2005,"Matara","Postal District Votes","Siritunga Jayasuriya",3,0.02
2005,"Matara","Postal District Votes","P. Nelson Perera",0,0
2005,"Matara","Postal District Votes","Wije Dias",7,0.05
2005,"Matara","Postal District Votes","Anura De Silva",2,0.01
2005,"Matara","Postal District Votes","Aruna de Soyza",7,0.05
2005,"Matara","Postal District Votes","Mahinda Rajapaksha",10021,69.88
2005,"Matara","Postal District Votes","Ranil Wickramasinghe",4128,28.79
2005,"Matara","Postal District Votes","Achala Ashoka Suraweera",4,0.03
2005,"Matara","Postal District Votes","Victor Hettigoda",27,0.19
2005,"Matara","Postal District Votes","Hewaheenipallage Shantha Dharmadwaja",1,0.01
